NAME,TEAM,POSITION,SEASON,START_COST,END_COST,TOTAL_POINTS,MINUTES,GOALS_SCORED,ASSISTS,CLEAN_SHEETS,GOALS_CONCEDED,OWN_GOALS,PENALTIES_SAVED,PENALTIES_MISSED,YELLOW_CARDS,RED_CARDS,SAVES,BONUS,BPS,INFLUENCE,CREATIVITY,THREAT,ICT_INDEX,STARTS,EXPECTED_GOALS,EXPECTED_ASSISTS,EXPECTED_GOAL_INVOLVEMENTS,EXPECTED_GOALS_CONCEDED
Cody Gakpo,Liverpool,FWD,2022-23,80,76,90,1455,7,3,6,19,0,0,0,0,0,0,4,256,375.6,292.4,460.0,112.3,17,6.43,1.87,8.30,19.56
Joe Gomez,Liverpool,DEF,2022-23,45,43,68,1461,0,0,8,16,0,0,0,3,0,0,8,337,312.4,46.1,38.0,39.7,15,0.20,0.67,0.87,25.28
Curtis Jones,Liverpool,MID,2022-23,50,49,52,1029,3,1,4,15,0,0,0,2,0,0,4,206,272.8,238.1,240.0,75.0,12,1.15,1.36,2.51,15.60
Caoimhin Kelleher,Liverpool,GKP,2022-23,40,39,2,90,0,0,0,4,0,0,0,0,0,6,0,20,38.0,0.0,0.0,3.8,1,0.00,0.00,0.00,1.77
Ibrahima Konaté,Liverpool,DEF,2022-23,50,49,49,1551,0,0,7,22,1,0,0,5,0,0,0,305,285.6,39.6,144.0,46.8,17,1.21,0.65,1.86,24.34
Luis Díaz,Liverpool,MID,2022-23,80,78,62,991,4,2,4,11,0,0,0,2,0,0,7,166,245.4,200.6,404.0,85.0,11,2.48,1.32,3.80,11.99
Mohamed Salah,Liverpool,MID,2022-23,130,131,239,3290,19,13,13,45,0,0,2,2,0,0,23,651,1067.4,899.2,1688.0,365.6,37,21.01,7.03,28.04,47.47
Alexis Mac Allister,Liverpool,MID,2022-23,55,56,140,2882,10,2,10,45,1,0,0,8,0,0,18,567,750.8,746.4,714.0,221.3,31,12.05,4.27,16.32,40.48
Nathaniel Phillips,Liverpool,DEF,2022-23,40,38,3,65,0,0,0,1,0,0,0,0,0,0,0,17,15.4,1.4,18.0,3.4,1,0.04,0.01,0.05,0.48
Rhys Williams,Liverpool,DEF,2022-23,40,40,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0.00,0.00,0.00,0.00
Andrew Robertson,Liverpool,DEF,2022-23,70,68,121,2579,0,8,9,34,0,0,0,3,0,0,10,633,549.2,862.1,211.0,162.3,29,1.24,6.69,7.93,36.59
Konstantinos Tsimikas,Liverpool,DEF,2022-23,45,43,48,762,0,4,4,11,0,0,0,3,0,0,2,216,183.2,298.3,124.0,60.7,9,0.68,1.30,1.98,14.45
Virgil van Dijk,Liverpool,DEF,2022-23,65,66,127,2835,3,1,11,36,0,0,0,3,0,0,13,636,743.2,121.0,389.0,125.4,32,2.50,1.09,3.59,41.17
Manuel Akanji,Man City,DEF,2022-23,50,51,82,2284,0,1,7,23,0,0,0,2,0,0,5,460,385.6,146.5,180.0,71.4,24,1.14,0.99,2.13,21.70
Nathan Aké,Man City,DEF,2022-23,50,50,92,1871,1,0,9,15,0,0,0,2,0,0,9,419,405.2,175.9,150.0,73.3,22,1.55,1.30,2.85,16.48
Bernardo Veiga de Carvalho e Silva,Man City,MID,2022-23,70,67,106,2196,4,6,7,24,0,0,0,5,0,0,9,427,492.0,515.0,424.0,143.1,24,2.09,3.83,5.92,23.24
Scott Carson,Man City,GKP,2022-23,40,38,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0.00,0.00,0.00,0.00
Kevin De Bruyne,Man City,MID,2022-23,120,121,183,2413,7,18,10,23,0,0,0,1,0,0,26,742,897.8,1476.7,598.0,297.6,28,5.34,13.69,19.03,19.88
Ederson Santana de Moraes,Man City,GKP,2022-23,55,54,121,3150,0,1,11,32,0,0,0,3,0,46,8,581,508.4,13.1,0.0,52.1,35,0.00,0.22,0.22,28.08
Phil Foden,Man City,MID,2022-23,80,80,142,1832,11,7,5,16,0,0,0,1,0,0,15,517,684.8,707.4,717.0,210.9,22,5.75,4.73,10.48,17.62
Jack Grealish,Man City,MID,2022-23,70,71,121,2051,5,10,10,16,0,0,0,4,0,0,9,490,515.8,721.3,683.0,191.7,23,4.50,6.74,11.24,14.46
Erling Haaland,Man City,FWD,2022-23,115,124,272,2767,36,9,13,26,0,0,0,5,0,0,40,1040,1390.0,371.0,1825.0,358.1,33,28.54,3.11,31.65,25.24
Julián Álvarez,Man City,FWD,2022-23,65,61,103,1448,9,3,5,16,0,0,0,0,0,0,14,393,434.2,286.5,569.0,129.0,13,6.79,1.63,8.42,17.14
João Cavaco Cancelo,Man City,DEF,2022-23,70,71,73,1273,2,2,6,16,0,0,0,3,1,0,10,304,277.0,266.4,276.0,81.2,16,0.83,1.53,2.36,13.34
Mateo Kovačić,Man City,MID,2022-23,50,49,53,1699,1,2,4,25,0,0,0,8,0,0,2,289,295.8,365.8,114.0,77.9,17,1.79,2.04,3.83,24.00
Rico Lewis,Man City,DEF,2022-23,40,38,29,900,0,0,2,8,0,0,0,1,0,0,0,168,129.4,189.3,44.0,36.3,10,0.21,1.63,1.84,8.90
Matheus Luiz Nunes,Man City,MID,2022-23,50,48,80,2467,1,1,11,38,0,0,0,2,1,0,5,338,371.4,406.6,314.0,109.3,30,2.41,1.38,3.79,41.19
James McAtee,Man City,MID,2022-23,45,45,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0.00,0.00,0.00,0.00
Stefan Ortega Moreno,Man City,GKP,2022-23,40,37,23,270,0,0,2,1,0,0,0,0,0,14,5,90,116.8,0.0,0.0,11.7,3,0.00,0.00,0.00,4.12
Rodrigo 'Rodri' Hernandez,Man City,MID,2022-23,60,56,108,2911,2,6,11,26,0,0,0,5,0,0,7,606,716.0,555.9,493.0,176.9,34,4.53,3.49,8.02,25.24
Rúben Gato Alves Dias,Man City,DEF,2022-23,60,60,80,1997,0,0,9,16,0,0,0,3,0,0,1,432,416.8,83.7,124.0,62.5,22,1.36,0.34,1.70,17.36
John Stones,Man City,DEF,2022-23,55,56,93,1844,2,2,7,17,1,0,0,2,0,0,13,422,396.0,164.1,135.0,69.6,21,1.03,0.97,2.00,13.56
Kyle Walker,Man City,DEF,2022-23,50,47,69,1953,0,0,7,20,0,0,0,3,0,0,0,376,236.8,199.4,42.0,47.7,22,0.39,1.32,1.71,20.07
Nico O'Reilly,Man City,MID,2022-23,45,45,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0.00,0.00,0.00,0.00
Kaelan Casey,West Ham,DEF,2022-23,40,40,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0.00,0.00,0.00,0.00
Sam Johnstone,Wolves,GKP,2022-23,45,44,36,810,0,0,3,10,0,0,0,1,0,26,5,159,177.4,0.0,0.0,17.8,9,0.00,0.00,0.00,8.81
Rayan Aït-Nouri,Wolves,DEF,2022-23,45,41,41,1067,1,0,4,18,1,0,0,4,0,0,0,194,200.4,131.1,156.0,48.9,9,1.26,0.84,2.10,18.36
Boubacar Traoré,Wolves,MID,2022-23,45,43,14,405,0,1,0,9,0,0,0,2,0,0,0,44,54.4,16.9,7.0,7.9,4,0.07,0.06,0.13,7.62
Daniel Bentley,Wolves,GKP,2022-23,40,40,6,180,0,0,0,3,0,0,0,0,0,11,0,45,70.2,0.0,0.0,7.0,2,0.00,0.00,0.00,4.66
Francisco Jorge Tomás Oliveira,Wolves,MID,2022-23,50,50,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0.00,0.00,0.00,0.00
Luke Cundle,Wolves,MID,2022-23,45,44,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0.00,0.00,0.00,0.00
Matheus Santos Carneiro Da Cunha,Wolves,FWD,2022-23,55,53,39,961,2,0,5,12,0,0,0,1,0,0,6,122,143.0,95.1,217.0,45.1,12,1.72,0.17,1.89,16.76
Craig Dawson,Wolves,DEF,2022-23,50,48,75,2134,1,1,7,31,0,0,0,6,0,0,7,390,455.6,37.2,145.0,64.0,25,1.53,0.27,1.80,35.83
Matt Doherty,Wolves,DEF,2022-23,50,46,35,663,1,0,3,9,0,0,0,0,0,0,2,147,147.0,110.5,146.0,40.3,7,0.74,0.27,1.01,8.61
Fábio Silva,Wolves,FWD,2022-23,55,55,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0.00,0.00,0.00,0.00
Nathan Fraser,Wolves,FWD,2022-23,45,45,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0.00,0.00,0.00,0.00
Gonçalo Manuel Ganchinho Guedes,Wolves,MID,2022-23,60,58,29,703,1,1,2,12,0,0,0,1,0,0,1,85,89.4,139.6,223.0,45.1,8,1.20,0.45,1.65,11.99
Hugo Bueno López,Wolves,DEF,2022-23,40,38,41,1307,0,1,3,29,0,0,0,1,0,0,3,239,224.0,269.2,76.0,57.2,16,0.17,1.00,1.17,22.62
Hwang Hee-chan,Wolves,MID,2022-23,60,57,60,1117,3,2,3,18,0,0,0,1,0,0,3,156,195.2,150.2,242.0,58.8,12,2.97,0.62,3.59,16.92
Joe Hodge,Wolves,MID,2022-23,45,43,5,172,0,0,0,5,0,0,0,1,0,0,0,17,14.4,17.4,30.0,6.1,1,0.28,0.05,0.33,4.04
João Victor Gomes da Silva,Wolves,MID,2022-23,45,45,21,649,1,0,2,18,0,0,0,5,0,0,2,84,139.8,74.3,46.0,25.8,7,0.30,0.11,0.41,14.35
José Malheiro de Sá,Wolves,GKP,2022-23,50,50,148,3240,0,0,11,55,0,2,0,2,0,108,18,683,862.2,0.0,0.0,86.4,36,0.00,0.00,0.00,54.63
Saša Kalajdžić,Wolves,FWD,2022-23,55,53,1,45,0,0,0,0,0,0,0,0,0,0,0,-1,0.0,0.0,9.0,0.7,1,0.27,0.00,0.27,0.62
Mario Lemina,Wolves,MID,2022-23,45,45,35,1297,0,1,5,28,0,0,0,2,1,0,0,196,216.4,66.3,36.0,31.8,17,0.25,0.46,0.71,27.88
Yerson Mosquera,Wolves,DEF,2022-23,40,39,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0.00,0.00,0.00,0.00
Nélson Cabral Semedo,Wolves,DEF,2022-23,50,50,75,2633,0,1,8,43,0,0,0,11,1,0,5,424,455.0,229.4,88.0,76.8,31,0.53,0.91,1.44,50.02
Daniel Castelo Podence,Wolves,MID,2022-23,55,51,92,1760,6,1,6,31,0,0,0,5,0,0,10,249,376.0,512.8,580.0,146.8,20,3.88,2.19,6.07,28.24
Pablo Sarabia,Wolves,MID,2022-23,55,49,27,764,1,0,3,9,0,0,0,3,0,0,3,57,92.0,184.7,157.0,43.0,9,2.99,0.89,3.88,13.37
Toti António Gomes,Wolves,DEF,2022-23,40,39,43,978,1,0,4,14,0,0,0,6,0,0,4,201,230.0,74.5,69.0,37.4,10,0.35,0.23,0.58,20.87
Callum Hudson-Odoi,Nott'm Forest,MID,2022-23,55,53,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0.00,0.00,0.00,0.00
Alex Mighten,Nott'm Forest,MID,2022-23,50,49,1,7,0,0,0,0,0,0,0,0,0,0,0,1,0.0,0.3,0.0,0.0,0,0.00,0.00,0.00,0.23
Neco Williams,Nott'm Forest,DEF,2022-23,40,38,54,1872,1,1,4,41,0,0,0,7,0,0,1,284,372.2,257.3,209.0,84.0,20,1.24,1.22,2.46,39.55
Omar Richards,Nott'm Forest,DEF,2022-23,45,44,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0.00,0.00,0.00,0.00
Lewis O'Brien,Nott'm Forest,MID,2022-23,50,47,22,578,1,0,1,14,0,0,0,2,0,0,0,88,107.8,56.4,47.0,21.1,6,0.34,0.19,0.53,14.13
Jonathan Panzo,Nott'm Forest,DEF,2022-23,40,40,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0.00,0.00,0.00,0.00
Harry Toffolo,Nott'm Forest,DEF,2022-23,45,43,30,933,0,0,2,17,0,0,0,2,0,0,1,134,153.0,93.6,67.0,31.2,9,0.28,0.93,1.21,19.73
Chris Wood,Nott'm Forest,FWD,2022-23,60,56,53,807,3,0,4,9,0,0,0,0,0,0,7,163,145.2,82.1,169.0,39.3,9,2.71,0.37,3.08,11.80
Joe Worrall,Nott'm Forest,DEF,2022-23,45,42,61,2215,1,0,5,44,0,0,0,6,0,0,2,366,502.2,66.6,111.0,67.5,21,0.85,0.55,1.40,44.46
Ryan Yates,Nott'm Forest,MID,2022-23,50,50,53,1833,0,3,5,36,0,0,0,5,0,0,0,177,215.0,103.3,233.0,54.5,21,1.99,0.43,2.42,29.34
James Ward-Prowse,Nott'm Forest,MID,2022-23,65,61,142,3371,9,4,4,72,1,0,2,6,0,0,18,747,942.6,1165.6,343.0,245.2,38,5.86,5.30,11.16,60.71
Aaron Ramsdale,Southampton,GKP,2022-23,50,48,143,3420,0,0,14,43,0,0,0,1,0,94,9,664,764.8,0.0,0.0,76.5,38,0.00,0.02,0.02,42.31
Cameron Archer,Southampton,FWD,2022-23,45,42,6,43,0,0,0,1,0,0,0,0,0,0,0,13,1.8,2.4,6.0,0.9,0,0.00,0.01,0.01,0.37
Ryan Fraser,Southampton,MID,2022-23,55,52,11,308,0,0,1,3,0,0,0,1,0,0,0,39,26.8,74.0,70.0,17.2,3,0.31,0.25,0.56,3.34
Carlos Alcaraz Durán,Southampton,MID,2022-23,50,50,55,1024,4,2,0,25,0,0,0,3,0,0,4,155,238.4,87.2,199.0,52.2,13,1.76,0.71,2.47,22.83
Samuel Amo-Ameyaw,Southampton,MID,2022-23,45,45,1,3,0,0,0,0,0,0,0,0,0,0,0,6,5.2,10.8,0.0,1.6,0,0.00,0.00,0.00,0.61
Joe Aribo,Southampton,MID,2022-23,55,50,46,1219,2,0,1,24,0,0,0,2,0,0,3,161,209.6,137.1,366.0,71.5,13,1.54,0.44,1.98,17.11
Adam Armstrong,Southampton,FWD,2022-23,55,53,54,1321,2,1,1,24,0,0,0,2,0,0,3,161,176.2,148.8,292.0,60.7,14,2.23,0.75,2.98,24.77
Gavin Bazunu,Southampton,GKP,2022-23,45,44,84,2880,0,0,4,56,0,1,0,0,0,69,3,485,633.0,10.0,0.0,64.2,32,0.00,0.05,0.05,46.75
Jan Bednarek,Southampton,DEF,2022-23,45,41,32,1770,0,0,3,40,1,0,0,5,0,0,2,321,445.6,38.7,47.0,53.2,21,0.42,0.26,0.68,36.14
Armel Bella-Kotchap,Southampton,DEF,2022-23,45,45,49,1881,0,2,3,39,0,0,0,4,0,0,5,345,422.4,76.4,105.0,60.6,24,1.05,0.44,1.49,35.93
James Bree,Southampton,DEF,2022-23,45,45,4,366,0,0,0,12,0,0,0,1,0,0,0,51,63.8,66.2,11.0,14.0,4,0.03,0.31,0.34,9.23
Shea Charles,Southampton,MID,2022-23,45,45,1,27,0,0,0,1,0,0,0,0,0,0,0,3,13.8,0.9,0.0,1.5,0,0.00,0.00,0.00,0.05
Samuel Edozie,Southampton,MID,2022-23,50,46,23,554,0,0,1,9,0,0,0,0,0,0,0,82,89.2,110.3,133.0,33.2,5,0.88,0.43,1.31,7.27
Kamaldeen Sulemana,Southampton,MID,2022-23,50,49,45,959,2,1,3,20,0,0,0,1,0,0,3,133,176.6,187.3,212.0,57.6,10,1.76,1.01,2.77,18.24
Adam Lallana,Southampton,MID,2022-23,50,48,47,717,2,1,5,10,0,0,0,0,0,0,4,146,144.2,186.7,152.0,48.5,12,0.88,1.22,2.10,10.59
Juan Larios López,Southampton,DEF,2022-23,40,40,4,150,0,0,0,2,0,0,0,0,0,0,0,28,27.6,7.8,4.0,3.9,2,0.00,0.02,0.02,2.48
Mateusz Lis,Southampton,GKP,2022-23,40,40,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0.00,0.00,0.00,0.00
Sékou Mara,Southampton,FWD,2022-23,55,53,32,538,1,2,0,10,0,0,0,1,0,0,0,90,104.8,77.5,169.0,33.9,4,1.02,0.31,1.33,9.39
Alex McCarthy,Southampton,GKP,2022-23,45,43,8,540,0,0,0,17,0,0,0,0,0,14,0,83,106.2,0.0,0.0,10.6,6,0.00,0.00,0.00,15.16
Paul Onuachu,Southampton,FWD,2022-23,55,53,14,401,0,0,1,7,0,0,0,0,0,0,0,23,30.2,52.8,126.0,20.6,4,1.26,0.07,1.33,6.08
Will Smallbone,Southampton,MID,2022-23,45,45,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0.00,0.00,0.00,0.00
Jack Stephens,Southampton,DEF,2022-23,45,43,35,1218,0,0,4,24,0,0,0,3,0,0,1,233,270.0,57.3,51.0,38.0,13,0.36,0.23,0.59,24.62
Kyle Walker-Peters,Southampton,DEF,2022-23,45,44,56,2650,1,0,3,58,0,0,0,4,0,0,2,335,420.6,279.5,219.0,91.9,30,1.08,2.50,3.58,51.26
Maxwel Cornet,Southampton,MID,2022-23,60,59,14,232,0,0,0,5,0,0,0,0,0,0,0,22,27.8,30.7,71.0,12.5,2,1.26,0.12,1.38,4.77
Flynn Downes,Southampton,MID,2022-23,45,42,27,752,0,0,1,14,0,0,0,2,0,0,0,104,68.2,42.8,51.0,16.0,7,0.43,0.11,0.54,13.53
Dominic Solanke-Mitchell,Spurs,FWD,2022-23,60,56,130,2865,6,10,8,52,0,0,0,2,0,0,14,339,528.8,282.1,1053.0,185.7,32,9.09,2.30,11.39,51.51
Brandon Austin,Spurs,GKP,2022-23,40,39,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0.00,0.00,0.00,0.00
Rodrigo Bentancur,Spurs,MID,2022-23,55,53,71,1501,5,2,6,24,0,0,0,8,0,0,7,342,489.6,180.2,236.0,90.7,17,2.26,0.68,2.94,19.71
Yves Bissouma,Spurs,MID,2022-23,50,47,27,998,0,0,1,20,0,0,0,6,0,0,0,176,129.8,137.0,24.0,29.0,10,0.17,0.37,0.54,13.91
Bryan Gil Salvatierra,Spurs,MID,2022-23,50,50,9,146,0,1,1,1,0,0,0,1,0,0,0,22,30.4,27.5,27.0,8.5,2,0.10,0.08,0.18,0.90
Ben Davies,Spurs,DEF,2022-23,50,47,99,2284,2,3,9,33,0,0,0,4,0,0,3,470,434.0,291.8,172.0,89.9,26,1.01,1.47,2.48,26.59
Alfie Devine,Spurs,MID,2022-23,45,43,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0.00,0.00,0.00,0.00
Emerson Leite de Souza Junior,Spurs,DEF,2022-23,50,48,86,1729,2,2,7,27,0,0,0,2,1,0,9,402,403.6,181.6,234.0,82.1,20,1.61,0.97,2.58,22.24
Fraser Forster,Spurs,GKP,2022-23,40,39,40,1215,0,0,3,24,0,1,0,1,0,32,1,222,267.8,0.0,0.0,26.9,13,0.00,0.00,0.00,19.21
Archie Gray,Spurs,MID,2022-23,45,45,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0.00,0.00,0.00,0.00
Pierre-Emile Højbjerg,Spurs,MID,2022-23,55,53,120,3131,4,5,10,57,0,0,0,5,0,0,10,629,758.0,501.7,237.0,150.0,35,2.02,3.13,5.15,45.05
Brennan Johnson,Spurs,MID,2022-23,60,55,122,2930,8,5,7,54,0,0,2,6,0,0,15,384,480.6,374.4,733.0,158.1,33,8.39,2.00,10.39,53.79
Dejan Kulusevski,Spurs,MID,2022-23,80,78,96,2062,2,7,8,40,0,0,0,2,0,0,5,310,410.8,639.4,514.0,156.0,23,2.68,4.76,7.44,30.15
James Maddison,Spurs,MID,2022-23,80,78,135,2479,10,9,4,54,0,0,1,10,0,0,9,520,802.4,984.9,805.0,259.7,28,8.50,5.53,14.03,47.16
Pedro Porro,Spurs,DEF,2022-23,50,48,59,1132,3,3,2,26,0,0,0,0,0,0,5,253,330.4,403.7,175.0,90.9,13,1.81,2.29,4.10,19.42
Sergio Reguilón,Spurs,DEF,2022-23,45,42,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0.00,0.00,0.00,0.00
Richarlison de Andrade,Spurs,FWD,2022-23,85,84,54,995,1,5,3,18,0,0,0,3,0,0,2,165,209.8,221.5,435.0,86.3,12,3.43,1.46,4.89,14.99
Cristian Romero,Spurs,DEF,2022-23,50,49,66,2363,0,2,8,41,0,0,0,9,1,0,3,447,546.2,136.2,91.0,77.3,26,1.50,1.02,2.52,34.11
Pape Matar Sarr,Spurs,MID,2022-23,45,42,14,211,0,1,0,11,0,0,0,1,0,0,0,60,55.4,26.8,4.0,8.6,2,0.06,0.03,0.09,5.80
Dane Scarlett,Spurs,FWD,2022-23,45,45,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0.00,0.00,0.00,0.00
Manor Solomon,Spurs,MID,2022-23,50,49,44,560,4,0,0,11,0,0,0,0,0,0,1,156,219.0,97.6,117.0,43.4,4,1.21,0.78,1.99,12.18
Son Heung-min,Spurs,MID,2022-23,120,115,152,2886,10,6,9,55,0,0,0,2,0,0,8,471,732.6,852.0,919.0,250.2,33,9.80,4.56,14.36,42.74
Djed Spence,Spurs,DEF,2022-23,45,41,4,5,0,0,0,0,0,0,0,0,0,0,0,10,0.2,1.3,20.0,2.2,0,0.06,0.00,0.06,0.47
Timo Werner,Spurs,MID,2022-23,80,79,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0.00,0.00,0.00,0.00
Aaron Wan-Bissaka,West Ham,DEF,2022-23,45,43,67,1432,0,0,8,10,0,0,0,2,0,0,3,308,290.4,221.9,143.0,65.5,16,1.19,0.91,2.10,19.17
Michail Antonio,West Ham,FWD,2022-23,75,69,84,1822,5,3,5,29,0,0,0,2,0,0,4,222,305.8,209.0,579.0,109.1,21,6.69,0.58,7.27,29.47
Alphonse Areola,West Ham,GKP,2022-23,45,43,7,307,0,0,0,7,0,0,0,0,0,9,0,42,69.4,0.0,0.0,6.8,2,0.00,0.00,0.00,7.63
Jarrod Bowen,West Ham,MID,2022-23,85,80,145,3232,6,9,9,50,0,0,1,2,0,0,9,431,630.2,686.4,1099.0,241.8,36,9.38,6.00,15.38,47.84
Vladimír Coufal,West Ham,DEF,2022-23,45,40,58,2135,0,2,4,35,0,0,0,5,0,0,2,327,389.0,371.2,58.0,82.1,24,0.28,1.71,1.99,30.46
Aaron Cresswell,West Ham,DEF,2022-23,50,47,74,2235,0,1,6,32,0,0,0,3,0,0,8,439,421.4,635.3,81.0,114.2,24,0.36,2.85,3.21,32.82
Emerson Palmieri dos Santos,West Ham,DEF,2022-23,40,40,39,1317,1,0,2,28,0,0,0,2,0,0,2,209,233.4,204.8,183.0,62.4,16,0.80,0.77,1.57,23.26
Łukasz Fabiański,West Ham,GKP,2022-23,50,49,127,3111,0,0,9,48,0,1,0,1,0,109,10,622,772.0,0.0,0.0,77.0,36,0.00,0.00,0.00,45.55
Danny Ings,West Ham,FWD,2022-23,70,63,97,1579,8,2,5,26,0,0,0,4,0,0,13,317,412.2,207.1,620.0,123.7,15,8.43,1.27,9.70,26.29
Max Kilman,West Ham,DEF,2022-23,45,43,109,3307,0,1,11,56,0,0,0,3,0,0,12,622,742.8,77.6,108.0,93.2,37,1.31,0.50,1.81,56.60
Lucas Tolentino Coelho de Lima,West Ham,MID,2022-23,60,59,98,2154,4,5,6,39,0,0,0,5,0,0,8,395,504.4,471.9,474.0,145.4,27,4.39,2.62,7.01,33.84
Nayef Aguerd,West Ham,DEF,2022-23,50,48,58,1594,2,0,5,28,0,0,0,4,0,0,5,320,428.2,67.9,118.0,61.4,17,2.23,0.23,2.46,28.42
Tomáš Souček,West Ham,MID,2022-23,55,50,100,2811,2,4,8,42,0,0,0,3,0,0,6,364,565.6,230.1,472.0,127.1,32,4.02,1.03,5.05,43.04
Kurt Zouma,West Ham,DEF,2022-23,45,44,88,1988,2,1,7,29,0,0,0,0,0,0,8,385,415.0,18.7,239.0,67.4,24,1.96,0.11,2.07,27.88
Crysencio Summerville,West Ham,MID,2022-23,45,42,74,1411,4,4,1,38,0,0,0,4,0,0,4,235,311.8,222.6,357.0,88.6,12,2.83,1.11,3.94,28.93
