NAME,WEB_NAME,POSITION_NAME,PHOTO,GAMEWEEK,DEADLINE_TIME,OPPONENT,TOTAL_POINTS,WAS_HOME,KICKOFF_TIME,TEAM_A_SCORE,TEAM_H_SCORE,MINUTES,GOALS_SCORED,ASSISTS,CLEAN_SHEETS,GOALS_CONCEDED,OWN_GOALS,PENALTIES_SAVED,PENALTIES_MISSED,YELLOW_CARDS,RED_CARDS,SAVES,BONUS,BPS,INFLUENCE,CREATIVITY,THREAT,ICT_INDEX,STARTS,EXPECTED_GOALS,EXPECTED_ASSISTS,EXPECTED_GOAL_INVOLVEMENTS,EXPECTED_GOALS_CONCEDED,VALUE,TRANSFERS_BALANCE,SELECTED,TRANSFERS_IN,TRANSFERS_OUT
Harry Souttar,Souttar,DEF,194190.jpg,Gameweek 3,2024-08-31 10:00 AM,Aston Villa,0,1,2024-08-31 02:00 PM,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0.00,0.00,0.00,0.00,40,-265,1577,0,265
Harry Souttar,Souttar,DEF,194190.jpg,Gameweek 4,2024-09-14 10:00 AM,Crystal Palace,0,0,2024-09-14 02:00 PM,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0.00,0.00,0.00,0.00,40,-191,1390,0,191
Harry Souttar,Souttar,DEF,194190.jpg,Gameweek 5,2024-09-21 10:00 AM,Everton,0,1,2024-09-21 02:00 PM,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0.00,0.00,0.00,0.00,40,-70,1327,0,70
Harry Souttar,Souttar,DEF,194190.jpg,Gameweek 6,2024-09-28 10:00 AM,Arsenal,0,0,2024-09-28 02:00 PM,2,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0.00,0.00,0.00,0.00,40,-78,1252,0,78
Harry Souttar,Souttar,DEF,194190.jpg,Gameweek 7,2024-10-05 10:00 AM,Bournemouth,0,1,2024-10-05 02:00 PM,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0.00,0.00,0.00,0.00,40,-50,1203,0,50
Tomáš Souček,Souček,MID,215439.jpg,Gameweek 1,2024-08-16 05:30 PM,Aston Villa,5,1,2024-08-17 04:30 PM,2,1,90,0,1,0,2,0,0,0,0,0,0,0,8,3.4,20.8,35.0,5.9,1,1.10,0.12,1.22,2.03,50,0,210697,0,0
Tomáš Souček,Souček,MID,215439.jpg,Gameweek 2,2024-08-24 10:00 AM,Crystal Palace,8,0,2024-08-24 02:00 PM,2,0,77,1,0,1,0,0,0,0,1,0,0,1,28,36.0,14.8,33.0,8.4,1,0.15,0.10,0.25,1.32,50,9279,237434,22938,13659
Tomáš Souček,Souček,MID,215439.jpg,Gameweek 3,2024-08-31 10:00 AM,Man City,1,1,2024-08-31 04:30 PM,3,1,13,0,0,0,1,0,0,0,0,0,0,0,2,0.0,0.5,8.0,0.7,0,0.13,0.08,0.21,0.76,50,69691,326006,113077,43386
Tomáš Souček,Souček,MID,215439.jpg,Gameweek 4,2024-09-14 10:00 AM,Fulham,1,0,2024-09-14 02:00 PM,1,1,45,0,0,0,1,0,0,0,0,0,0,0,1,1.4,0.7,8.0,1.0,1,0.07,0.00,0.07,0.78,50,3390,332326,51985,48595
Tomáš Souček,Souček,MID,215439.jpg,Gameweek 5,2024-09-21 10:00 AM,Chelsea,0,1,2024-09-21 11:30 AM,3,0,52,0,0,0,1,0,0,0,1,0,0,0,9,13.0,12.7,21.0,4.7,0,0.06,0.13,0.19,1.26,50,-21052,311866,10799,31851
Tomáš Souček,Souček,MID,215439.jpg,Gameweek 6,2024-09-28 10:00 AM,Brentford,10,0,2024-09-28 02:00 PM,1,1,90,1,0,0,1,0,0,0,0,0,0,3,34,58.0,44.4,31.0,13.3,1,0.22,0.08,0.30,0.37,50,-49555,262770,6057,55612
Tomáš Souček,Souček,MID,215439.jpg,Gameweek 7,2024-10-05 10:00 AM,Ipswich,2,1,2024-10-05 02:00 PM,1,4,90,0,0,0,1,0,0,0,0,0,0,0,12,16.2,13.8,14.0,4.4,1,0.38,0.01,0.39,0.65,50,51114,320395,65617,14503
Djed Spence,Spence,DEF,232859.jpg,Gameweek 1,2024-08-16 05:30 PM,Leicester,1,0,2024-08-19 07:00 PM,1,1,1,0,0,0,0,0,0,0,0,0,0,0,3,1.8,1.1,0.0,0.3,0,0.00,0.00,0.00,0.06,45,0,8800,0,0
Djed Spence,Spence,DEF,232859.jpg,Gameweek 2,2024-08-24 10:00 AM,Everton,1,1,2024-08-24 02:00 PM,0,4,17,0,0,0,0,0,0,0,0,0,0,0,5,2.0,1.3,2.0,0.5,0,0.00,0.00,0.00,0.00,45,-848,9656,239,1087
Djed Spence,Spence,DEF,232859.jpg,Gameweek 3,2024-08-31 10:00 AM,Newcastle,0,0,2024-09-01 12:30 PM,1,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0.00,0.00,0.00,0.00,45,-1017,9430,234,1251
Djed Spence,Spence,DEF,232859.jpg,Gameweek 4,2024-09-14 10:00 AM,Arsenal,0,1,2024-09-15 01:00 PM,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0.00,0.00,0.00,0.00,44,-621,9461,413,1034
Djed Spence,Spence,DEF,232859.jpg,Gameweek 5,2024-09-21 10:00 AM,Brentford,0,1,2024-09-21 02:00 PM,1,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0.00,0.00,0.00,0.00,44,-301,9366,250,551
Djed Spence,Spence,DEF,232859.jpg,Gameweek 6,2024-09-28 10:00 AM,Man Utd,0,0,2024-09-29 03:30 PM,3,0,45,0,0,0,0,0,0,0,1,0,0,0,0,5.8,5.1,0.0,1.1,0,0.00,0.01,0.01,0.62,44,-421,9084,236,657
Djed Spence,Spence,DEF,232859.jpg,Gameweek 7,2024-10-05 10:00 AM,Brighton,0,0,2024-10-06 03:30 PM,2,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0.00,0.00,0.00,0.00,44,-97,9174,474,571
Jay Stansfield,Stansfield,FWD,490146.jpg,Gameweek 1,2024-08-16 05:30 PM,Man Utd,1,0,2024-08-16 07:00 PM,0,1,1,0,0,0,0,0,0,0,0,0,0,0,2,0.0,0.0,0.0,0.0,0,0.00,0.00,0.00,0.67,50,0,6640,0,0
Jay Stansfield,Stansfield,FWD,490146.jpg,Gameweek 2,2024-08-24 10:00 AM,Leicester,0,1,2024-08-24 02:00 PM,1,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0.00,0.00,0.00,0.00,50,757,10928,2219,1462
Jay Stansfield,Stansfield,FWD,490146.jpg,Gameweek 3,2024-08-31 10:00 AM,Ipswich,0,0,2024-08-31 02:00 PM,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0.00,0.00,0.00,0.00,50,-159,11974,2454,2613
Jay Stansfield,Stansfield,FWD,490146.jpg,Gameweek 4,2024-09-14 10:00 AM,West Ham,0,1,2024-09-14 02:00 PM,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0.00,0.00,0.00,0.00,50,-4258,7539,0,4258
Jay Stansfield,Stansfield,FWD,490146.jpg,Gameweek 5,2024-09-21 10:00 AM,Newcastle,0,1,2024-09-21 02:00 PM,1,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0.00,0.00,0.00,0.00,50,-1093,6603,0,1093
Jay Stansfield,Stansfield,FWD,490146.jpg,Gameweek 6,2024-09-28 10:00 AM,Nott'm Forest,0,0,2024-09-28 02:00 PM,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0.00,0.00,0.00,0.00,50,-745,5880,0,745
Jay Stansfield,Stansfield,FWD,490146.jpg,Gameweek 7,2024-10-05 10:00 AM,Man City,0,0,2024-10-05 02:00 PM,2,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0.00,0.00,0.00,0.00,50,-431,5458,0,431
Jason Steele,Steele,GKP,49262.jpg,Gameweek 1,2024-08-16 05:30 PM,Everton,7,0,2024-08-17 02:00 PM,3,0,90,0,0,1,0,0,0,0,0,0,1,1,31,18.6,0.0,0.0,1.9,1,0.00,0.00,0.00,0.45,45,0,49675,0,0
Jason Steele,Steele,GKP,49262.jpg,Gameweek 2,2024-08-24 10:00 AM,Man Utd,2,1,2024-08-24 11:30 AM,1,2,90,0,0,0,1,0,0,0,0,0,2,0,15,21.8,0.0,0.0,2.2,1,0.00,0.00,0.00,1.43,45,42149,140871,53541,11392
Jason Steele,Steele,GKP,49262.jpg,Gameweek 3,2024-08-31 10:00 AM,Arsenal,0,0,2024-08-31 11:30 AM,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0.00,0.00,0.00,0.00,45,83206,243067,131835,48629
Jason Steele,Steele,GKP,49262.jpg,Gameweek 4,2024-09-14 10:00 AM,Ipswich,0,1,2024-09-14 02:00 PM,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0.00,0.00,0.00,0.00,45,25971,276280,90485,64514
Jason Steele,Steele,GKP,49262.jpg,Gameweek 5,2024-09-21 10:00 AM,Nott'm Forest,0,1,2024-09-22 01:00 PM,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0.00,0.00,0.00,0.00,45,-53226,221789,3921,57147
Jason Steele,Steele,GKP,49262.jpg,Gameweek 6,2024-09-28 10:00 AM,Chelsea,0,0,2024-09-28 02:00 PM,2,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0.00,0.00,0.00,0.00,45,-36980,185452,1117,38097
Jason Steele,Steele,GKP,49262.jpg,Gameweek 7,2024-10-05 10:00 AM,Spurs,0,1,2024-10-06 03:30 PM,2,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0.00,0.00,0.00,0.00,44,-16922,169493,1149,18071
Jack Stephens,Stephens,DEF,88900.jpg,Gameweek 1,2024-08-16 05:30 PM,Newcastle,1,0,2024-08-17 02:00 PM,0,1,90,0,0,0,1,0,0,0,1,0,0,0,6,12.2,16.6,4.0,3.3,1,0.00,0.04,0.04,0.25,40,0,21269,0,0
Jack Stephens,Stephens,DEF,88900.jpg,Gameweek 2,2024-08-24 10:00 AM,Nott'm Forest,2,1,2024-08-24 02:00 PM,1,0,90,0,0,0,1,0,0,0,0,0,0,0,7,16.4,4.7,0.0,2.1,1,0.00,0.03,0.03,2.45,40,4565,34328,6819,2254
Jack Stephens,Stephens,DEF,88900.jpg,Gameweek 3,2024-08-31 10:00 AM,Brentford,1,0,2024-08-31 02:00 PM,1,3,90,0,0,0,3,0,0,0,0,0,0,0,-4,0.0,4.2,7.0,1.1,1,0.23,0.02,0.25,2.78,40,25703,70610,34529,8826
Jack Stephens,Stephens,DEF,88900.jpg,Gameweek 4,2024-09-14 10:00 AM,Man Utd,-2,1,2024-09-14 11:30 AM,3,0,78,0,0,0,3,0,0,0,0,1,0,0,-5,13.4,1.6,0.0,1.5,1,0.00,0.01,0.01,1.90,40,27550,102429,40803,13253
Jack Stephens,Stephens,DEF,88900.jpg,Gameweek 5,2024-09-21 10:00 AM,Ipswich,0,1,2024-09-21 02:00 PM,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0.00,0.00,0.00,0.00,40,-16236,83673,501,16737
Jack Stephens,Stephens,DEF,88900.jpg,Gameweek 6,2024-09-28 10:00 AM,Bournemouth,0,0,2024-09-30 07:00 PM,1,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0.00,0.00,0.00,0.00,40,-9578,74370,216,9794
Jack Stephens,Stephens,DEF,88900.jpg,Gameweek 7,2024-10-05 10:00 AM,Arsenal,0,0,2024-10-05 02:00 PM,1,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0.00,0.00,0.00,0.00,40,-4835,70047,516,5351
Raheem Sterling,Sterling,MID,103955.jpg,Gameweek 1,2024-08-16 05:30 PM,Man City,0,1,2024-08-18 03:30 PM,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0.00,0.00,0.00,0.00,70,0,164846,0,0
Raheem Sterling,Sterling,MID,103955.jpg,Gameweek 2,2024-08-24 10:00 AM,Wolves,0,0,2024-08-25 01:00 PM,6,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0.00,0.00,0.00,0.00,69,-36830,142291,2709,39539
Raheem Sterling,Sterling,MID,103955.jpg,Gameweek 3,2024-08-31 10:00 AM,Brighton,0,1,2024-08-31 11:30 AM,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0.00,0.00,0.00,0.00,68,-26760,119706,4626,31386
Raheem Sterling,Sterling,MID,103955.jpg,Gameweek 4,2024-09-14 10:00 AM,Spurs,1,0,2024-09-15 01:00 PM,1,0,10,0,0,0,0,0,0,0,0,0,0,0,2,0.0,0.0,2.0,0.2,0,0.00,0.00,0.00,0.13,68,746,125804,19692,18946
Raheem Sterling,Sterling,MID,103955.jpg,Gameweek 5,2024-09-21 10:00 AM,Man City,0,0,2024-09-22 03:30 PM,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0.00,0.00,0.00,0.00,68,-5559,121288,3783,9342
Raheem Sterling,Sterling,MID,103955.jpg,Gameweek 6,2024-09-28 10:00 AM,Leicester,1,1,2024-09-28 02:00 PM,2,4,16,0,0,0,0,0,0,0,0,0,0,0,4,1.2,2.3,4.0,0.8,0,0.00,0.03,0.03,0.00,68,-4573,118063,5668,10241
Raheem Sterling,Sterling,MID,103955.jpg,Gameweek 7,2024-10-05 10:00 AM,Southampton,1,1,2024-10-05 02:00 PM,1,3,59,0,0,0,1,0,0,0,0,0,0,0,2,3.6,12.8,29.0,4.5,1,0.33,0.02,0.35,0.32,67,-8339,110972,2021,10360
Ross Stewart,Stewart,FWD,230348.jpg,Gameweek 1,2024-08-16 05:30 PM,Newcastle,0,0,2024-08-17 02:00 PM,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0.00,0.00,0.00,0.00,45,0,64653,0,0
Ross Stewart,Stewart,FWD,230348.jpg,Gameweek 2,2024-08-24 10:00 AM,Nott'm Forest,0,1,2024-08-24 02:00 PM,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0.00,0.00,0.00,0.00,45,-7795,57433,1227,9022
Ross Stewart,Stewart,FWD,230348.jpg,Gameweek 3,2024-08-31 10:00 AM,Brentford,0,0,2024-08-31 02:00 PM,1,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0.00,0.00,0.00,0.00,45,-506,58148,7489,7995
Ross Stewart,Stewart,FWD,230348.jpg,Gameweek 4,2024-09-14 10:00 AM,Man Utd,1,1,2024-09-14 11:30 AM,3,0,28,0,0,0,1,0,0,0,0,0,0,0,1,0.0,1.2,0.0,0.1,0,0.00,0.00,0.00,0.82,45,19555,79532,37132,17577
Ross Stewart,Stewart,FWD,230348.jpg,Gameweek 5,2024-09-21 10:00 AM,Ipswich,0,1,2024-09-21 02:00 PM,1,1,31,0,0,0,1,0,0,0,1,0,0,0,-3,0.0,1.8,5.0,0.6,0,0.04,0.01,0.05,0.61,45,116817,209798,134274,17457
Ross Stewart,Stewart,FWD,230348.jpg,Gameweek 6,2024-09-28 10:00 AM,Bournemouth,1,0,2024-09-30 07:00 PM,1,3,45,0,0,0,0,0,0,0,0,0,0,0,3,5.8,3.7,4.0,1.4,0,0.13,0.01,0.14,0.41,46,141937,357542,201208,59271
Ross Stewart,Stewart,FWD,230348.jpg,Gameweek 7,2024-10-05 10:00 AM,Arsenal,1,0,2024-10-05 02:00 PM,1,3,26,0,0,0,0,0,0,0,0,0,0,0,4,0.0,0.0,0.0,0.0,1,0.00,0.00,0.00,0.72,46,54296,411520,82532,28236
Jakub Stolarczyk,Stolarczyk,GKP,436680.jpg,Gameweek 1,2024-08-16 05:30 PM,Spurs,0,1,2024-08-19 07:00 PM,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0.00,0.00,0.00,0.00,40,0,4282,0,0
Jakub Stolarczyk,Stolarczyk,GKP,436680.jpg,Gameweek 2,2024-08-24 10:00 AM,Fulham,0,0,2024-08-24 02:00 PM,1,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0.00,0.00,0.00,0.00,40,-45,4488,265,310
Jakub Stolarczyk,Stolarczyk,GKP,436680.jpg,Gameweek 3,2024-08-31 10:00 AM,Aston Villa,0,1,2024-08-31 02:00 PM,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0.00,0.00,0.00,0.00,40,67,4653,549,482
Jakub Stolarczyk,Stolarczyk,GKP,436680.jpg,Gameweek 4,2024-09-14 10:00 AM,Crystal Palace,0,0,2024-09-14 02:00 PM,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0.00,0.00,0.00,0.00,40,-78,4643,573,651
Jakub Stolarczyk,Stolarczyk,GKP,436680.jpg,Gameweek 5,2024-09-21 10:00 AM,Everton,0,1,2024-09-21 02:00 PM,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0.00,0.00,0.00,0.00,40,22,4701,247,225
Jakub Stolarczyk,Stolarczyk,GKP,436680.jpg,Gameweek 6,2024-09-28 10:00 AM,Arsenal,0,0,2024-09-28 02:00 PM,2,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0.00,0.00,0.00,0.00,40,-103,4616,777,880
Jakub Stolarczyk,Stolarczyk,GKP,436680.jpg,Gameweek 7,2024-10-05 10:00 AM,Bournemouth,0,1,2024-10-05 02:00 PM,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0.00,0.00,0.00,0.00,40,26,4697,298,272
John Stones,Stones,DEF,97299.jpg,Gameweek 1,2024-08-16 05:30 PM,Chelsea,0,0,2024-08-18 03:30 PM,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0.00,0.00,0.00,0.00,55,0,195172,0,0
John Stones,Stones,DEF,97299.jpg,Gameweek 2,2024-08-24 10:00 AM,Ipswich,1,1,2024-08-24 02:00 PM,1,4,40,0,0,0,0,0,0,0,0,0,0,0,6,6.0,5.4,2.0,1.3,0,0.00,0.01,0.01,0.00,55,-22747,201862,6368,29115
John Stones,Stones,DEF,97299.jpg,Gameweek 3,2024-08-31 10:00 AM,West Ham,0,0,2024-08-31 04:30 PM,3,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0.00,0.00,0.00,0.00,54,-23850,187453,5777,29627
John Stones,Stones,DEF,97299.jpg,Gameweek 4,2024-09-14 10:00 AM,Brentford,1,1,2024-09-14 02:00 PM,1,2,83,0,0,0,1,0,0,0,1,0,0,0,1,0.0,3.6,0.0,0.3,1,0.00,0.03,0.03,0.92,54,-24329,170047,6107,30436
John Stones,Stones,DEF,97299.jpg,Gameweek 5,2024-09-21 10:00 AM,Arsenal,7,1,2024-09-22 03:30 PM,2,2,12,1,0,0,0,0,0,0,0,0,0,0,17,33.0,0.3,33.0,6.6,0,0.34,0.01,0.35,0.06,54,-7211,166714,3738,10949
John Stones,Stones,DEF,97299.jpg,Gameweek 6,2024-09-28 10:00 AM,Newcastle,0,0,2024-09-28 11:30 AM,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0.00,0.00,0.00,0.00,54,4656,177420,13948,9292
John Stones,Stones,DEF,97299.jpg,Gameweek 7,2024-10-05 10:00 AM,Fulham,1,1,2024-10-05 02:00 PM,2,3,12,0,0,0,1,0,0,0,0,0,0,0,2,5.2,0.2,0.0,0.5,0,0.00,0.00,0.00,0.22,53,-6506,174867,8597,15103
Jørgen Strand Larsen,Strand Larsen,FWD,247412.jpg,Gameweek 1,2024-08-16 05:30 PM,Arsenal,2,0,2024-08-17 02:00 PM,0,2,83,0,0,0,2,0,0,0,0,0,0,0,2,2.4,1.9,23.0,2.7,1,0.08,0.00,0.08,1.24,55,0,17027,0,0
Jørgen Strand Larsen,Strand Larsen,FWD,247412.jpg,Gameweek 2,2024-08-24 10:00 AM,Chelsea,6,1,2024-08-25 01:00 PM,6,2,90,1,0,0,6,0,0,0,0,0,0,0,35,44.2,11.8,25.0,8.1,1,0.58,0.16,0.74,1.56,55,2778,22849,4865,2087
Jørgen Strand Larsen,Strand Larsen,FWD,247412.jpg,Gameweek 3,2024-08-31 10:00 AM,Nott'm Forest,2,0,2024-08-31 02:00 PM,1,1,85,0,0,0,1,0,0,0,0,0,0,0,6,1.4,11.2,4.0,1.7,1,0.00,0.04,0.04,0.89,55,52344,85873,69403,17059
Jørgen Strand Larsen,Strand Larsen,FWD,247412.jpg,Gameweek 4,2024-09-14 10:00 AM,Newcastle,5,1,2024-09-15 03:30 PM,2,1,85,0,1,0,2,0,0,0,0,0,0,0,14,16.0,16.2,21.0,5.3,1,0.13,0.18,0.31,0.83,55,2196,87574,26474,24278
Jørgen Strand Larsen,Strand Larsen,FWD,247412.jpg,Gameweek 5,2024-09-21 10:00 AM,Aston Villa,2,0,2024-09-21 02:00 PM,1,3,64,0,0,1,0,0,0,0,0,0,0,0,6,3.4,0.9,24.0,2.8,1,0.05,0.01,0.06,0.13,55,20133,109956,31650,11517
Jørgen Strand Larsen,Strand Larsen,FWD,247412.jpg,Gameweek 6,2024-09-28 10:00 AM,Liverpool,2,1,2024-09-28 04:30 PM,2,1,67,0,0,0,2,0,0,0,0,0,0,0,4,0.0,14.4,8.0,2.0,1,0.04,0.03,0.07,2.39,55,-5860,103831,17397,23257
Jørgen Strand Larsen,Strand Larsen,FWD,247412.jpg,Gameweek 7,2024-10-05 10:00 AM,Brentford,6,0,2024-10-05 02:00 PM,3,5,90,1,0,0,5,0,0,0,0,0,0,0,34,37.4,1.2,23.0,6.2,1,0.16,0.00,0.16,4.25,55,3179,108125,17680,14501
Sugawara Yukinari,Sugawara,DEF,219279.jpg,Gameweek 1,2024-08-16 05:30 PM,Newcastle,1,0,2024-08-17 02:00 PM,0,1,45,0,0,0,1,0,0,0,0,0,0,0,6,6.0,15.1,2.0,2.3,1,0.00,0.22,0.22,0.25,45,0,13339,0,0
Sugawara Yukinari,Sugawara,DEF,219279.jpg,Gameweek 2,2024-08-24 10:00 AM,Nott'm Forest,2,1,2024-08-24 02:00 PM,1,0,71,0,0,0,1,0,0,0,0,0,0,0,13,17.8,6.1,1.0,2.5,1,0.02,0.07,0.09,2.14,45,-318,14982,851,1169
Sugawara Yukinari,Sugawara,DEF,219279.jpg,Gameweek 3,2024-08-31 10:00 AM,Brentford,7,0,2024-08-31 02:00 PM,1,3,90,1,0,0,3,0,0,0,0,0,0,0,21,58.6,31.8,27.0,11.7,1,0.18,0.33,0.51,2.78,45,-919,14874,598,1517
Sugawara Yukinari,Sugawara,DEF,219279.jpg,Gameweek 4,2024-09-14 10:00 AM,Man Utd,1,1,2024-09-14 11:30 AM,3,0,90,0,0,0,3,0,0,0,0,0,0,0,13,17.8,27.6,5.0,5.0,1,0.04,0.17,0.21,2.67,45,9169,28080,12616,3447
Sugawara Yukinari,Sugawara,DEF,219279.jpg,Gameweek 5,2024-09-21 10:00 AM,Ipswich,2,1,2024-09-21 02:00 PM,1,1,90,0,0,0,1,0,0,0,0,0,0,0,9,19.6,12.8,4.0,3.6,1,0.00,0.03,0.03,1.69,45,2765,31524,6409,3644
Sugawara Yukinari,Sugawara,DEF,219279.jpg,Gameweek 6,2024-09-28 10:00 AM,Bournemouth,0,0,2024-09-30 07:00 PM,1,3,90,0,0,0,3,0,0,0,1,0,0,0,0,10.4,11.5,2.0,2.4,1,0.00,0.03,0.03,1.38,45,-1302,30232,2209,3511
Sugawara Yukinari,Sugawara,DEF,219279.jpg,Gameweek 7,2024-10-05 10:00 AM,Arsenal,1,0,2024-10-05 02:00 PM,1,3,89,0,0,0,3,0,0,0,0,0,0,0,-5,6.8,14.4,2.0,2.3,1,0.00,0.14,0.14,2.30,45,-2403,28145,1359,3762
Crysencio Summerville,Summerville,MID,450070.jpg,Gameweek 1,2024-08-16 05:30 PM,Aston Villa,1,1,2024-08-17 04:30 PM,2,1,17,0,0,0,1,0,0,0,0,0,0,0,9,8.2,29.4,6.0,4.4,0,0.00,0.17,0.17,0.27,60,0,86458,0,0
Crysencio Summerville,Summerville,MID,450070.jpg,Gameweek 2,2024-08-24 10:00 AM,Crystal Palace,0,0,2024-08-24 02:00 PM,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0.00,0.00,0.00,0.00,60,-11819,84926,5711,17530
Crysencio Summerville,Summerville,MID,450070.jpg,Gameweek 3,2024-08-31 10:00 AM,Man City,1,1,2024-08-31 04:30 PM,3,1,4,0,0,0,0,0,0,0,0,0,0,0,5,3.0,0.3,19.0,2.2,0,0.06,0.00,0.06,0.22,59,-26016,61287,2798,28814
Crysencio Summerville,Summerville,MID,450070.jpg,Gameweek 4,2024-09-14 10:00 AM,Fulham,1,0,2024-09-14 02:00 PM,1,1,45,0,0,0,0,0,0,0,0,0,0,0,3,6.2,0.7,2.0,0.9,0,0.00,0.01,0.01,0.76,58,-10579,53894,3370,13949
Crysencio Summerville,Summerville,MID,450070.jpg,Gameweek 5,2024-09-21 10:00 AM,Chelsea,1,1,2024-09-21 11:30 AM,3,0,53,0,0,0,3,0,0,0,0,0,0,0,4,2.6,1.9,0.0,0.5,1,0.00,0.01,0.01,1.20,58,-4992,49964,1332,6324
Crysencio Summerville,Summerville,MID,450070.jpg,Gameweek 6,2024-09-28 10:00 AM,Brentford,1,0,2024-09-28 02:00 PM,1,1,14,0,0,0,0,0,0,0,0,0,0,0,2,1.0,3.3,5.0,0.9,0,0.05,0.00,0.05,0.04,58,-3005,47946,3028,6033
Crysencio Summerville,Summerville,MID,450070.jpg,Gameweek 7,2024-10-05 10:00 AM,Ipswich,1,1,2024-10-05 02:00 PM,1,4,7,0,0,0,0,0,0,0,0,0,0,0,2,0.0,0.1,2.0,0.1,0,0.00,0.00,0.00,0.13,57,-2316,46604,2991,5307
Sil Swinkels,Swinkels,DEF,514287.jpg,Gameweek 3,2024-08-31 10:00 AM,Leicester,0,0,2024-08-31 02:00 PM,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0.00,0.00,0.00,0.00,40,0,0,0,0
Sil Swinkels,Swinkels,DEF,514287.jpg,Gameweek 4,2024-09-14 10:00 AM,Everton,0,1,2024-09-14 04:30 PM,2,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0.00,0.00,0.00,0.00,40,1865,3799,2305,440
