WEB_NAME,PLAYER_ID,POS_ID,PHOTO,SEASON_NAME,ELEMENT_CODE,START_COST,END_COST,TOTAL_POINTS,MINUTES,GOALS_SCORED,ASSISTS,CLEAN_SHEETS,GOALS_CONCEDED,OWN_GOALS,PENALTIES_SAVED,PENALTIES_MISSED,YELLOW_CARDS,RED_CARDS,SAVES,BONUS,BPS,INFLUENCE,CREATIVITY,THREAT,ICT_INDEX,STARTS,EXPECTED_GOALS,EXPECTED_ASSISTS,EXPECTED_GOAL_INVOLVEMENTS,EXPECTED_GOALS_CONCEDED
Broja,156,4,440323.jpg,2021-22,440323,50,53,92,1969,6,2,5,37,0,0,0,2,0,0,11,234,280.2,159.2,720.0,115.6,0,0.00,0.00,0.00,0.00
A.Doucoure,217,3,121599.jpg,2021-22,121599,55,53,90,2536,2,5,5,47,0,0,0,6,0,0,8,387,481.8,285.8,441.0,121.1,0,0.00,0.00,0.00,0.00
Branthwaite,219,2,480455.jpg,2021-22,480455,40,40,7,387,1,0,0,17,0,0,0,0,1,0,1,49,90.2,2.8,44.0,13.8,0,0.00,0.00,0.00,0.00
Calvert-Lewin,220,4,177815.jpg,2021-22,177815,80,77,64,1281,5,2,3,31,0,0,1,2,0,0,10,207,255.8,144.7,448.0,84.7,0,0.00,0.00,0.00,0.00
Coleman,221,2,59949.jpg,2021-22,59949,50,49,79,2656,1,1,7,50,1,0,0,4,0,0,6,439,469.4,232.1,170.0,86.9,0,0.00,0.00,0.00,0.00
Harrison,224,3,221399.jpg,2021-22,221399,60,55,117,2638,8,1,3,68,0,0,0,3,0,0,12,408,614.6,591.8,687.0,188.5,0,0.00,0.00,0.00,0.00
Holgate,225,2,194164.jpg,2021-22,194164,45,42,62,2133,2,2,5,42,1,0,0,7,1,0,2,312,431.2,42.1,120.0,59.3,0,0.00,0.00,0.00,0.00
Iroegbunam,226,3,490094.jpg,2021-22,490094,45,45,4,90,0,0,1,0,0,0,0,1,0,0,0,17,10.6,2.0,4.0,1.7,0,0.00,0.00,0.00,0.00
J.Virginia,227,1,222627.jpg,2021-22,222627,40,40,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0.00,0.00,0.00,0.00
Keane,228,2,106611.jpg,2021-22,106611,50,46,102,2791,3,2,8,54,2,0,0,2,1,0,11,518,697.0,97.0,231.0,102.7,0,0.00,0.00,0.00,0.00
Maupay,229,4,115382.jpg,2021-22,115382,65,62,98,2269,8,3,7,31,0,0,1,7,0,0,11,295,370.4,366.0,721.0,143.5,0,0.00,0.00,0.00,0.00
McNeil,230,3,433154.jpg,2021-22,433154,60,55,84,3104,0,1,9,49,0,0,0,1,0,0,1,440,565.2,754.3,505.0,182.9,0,0.00,0.00,0.00,0.00
Mykolenko,231,2,224967.jpg,2021-22,224967,50,49,42,1054,1,1,3,17,0,0,0,0,0,0,3,177,187.4,138.8,66.0,39.4,0,0.00,0.00,0.00,0.00
Patterson,234,2,243571.jpg,2021-22,243571,45,41,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0.00,0.00,0.00,0.00
Pickford,235,1,111234.jpg,2021-22,111234,50,48,116,3150,0,0,7,58,0,0,0,2,0,117,12,624,863.2,43.0,0.0,90.5,0,0.00,0.00,0.00,0.00
Tarkowski,236,2,17761.jpg,2021-22,17761,50,49,83,3106,1,2,7,51,1,0,0,11,0,0,5,486,892.6,118.1,315.0,132.8,0,0.00,0.00,0.00,0.00
Young,238,2,18892.jpg,2021-22,18892,50,47,50,1234,0,2,4,19,1,0,0,2,0,0,0,224,187.4,201.9,113.0,50.2,0,0.00,0.00,0.00,0.00
Begovic,624,1,40349.jpg,2021-22,40349,40,40,13,270,0,0,1,8,0,0,0,0,0,11,3,61,81.8,0.0,0.0,8.2,0,0.00,0.00,0.00,0.00
Nelson,10,3,200641.jpg,2021-22,200641,50,50,1,19,0,0,0,1,0,0,0,0,0,0,0,4,4.0,11.6,20.0,3.6,0,0.00,0.00,0.00,0.00
Smith Rowe,19,3,209289.jpg,2021-22,209289,55,57,125,1909,10,2,8,28,0,0,0,1,0,0,9,435,555.8,453.3,576.0,158.4,0,0.00,0.00,0.00,0.00
Andersen,191,2,174874.jpg,2021-22,174874,45,47,124,2914,0,4,12,37,1,0,0,4,0,0,14,619,630.6,234.0,142.0,100.7,0,0.00,0.00,0.00,0.00
Adama,239,3,159533.jpg,2021-22,159533,60,56,44,1069,1,1,5,10,0,0,0,0,0,0,0,168,192.0,271.1,300.0,76.6,0,0.00,0.00,0.00,0.00
Andreas,240,3,156689.jpg,2021-22,156689,50,50,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0.00,0.00,0.00,0.00
Castagne,244,2,166477.jpg,2021-22,166477,55,53,75,2124,1,0,6,30,0,0,0,1,0,0,6,365,435.4,241.0,103.0,78.1,0,0.00,0.00,0.00,0.00
Diop,245,2,219924.jpg,2021-22,219924,45,42,30,961,0,1,2,19,0,0,0,0,0,0,2,203,225.6,21.3,44.0,29.1,0,0.00,0.00,0.00,0.00
Iwobi,247,3,153133.jpg,2021-22,153133,60,58,78,2029,2,2,6,38,0,0,0,1,0,0,6,312,370.0,501.4,357.0,122.7,0,0.00,0.00,0.00,0.00
Leno,248,1,80201.jpg,2021-22,80201,50,45,10,360,0,0,1,9,0,0,0,0,0,10,0,69,85.0,0.0,0.0,8.5,0,0.00,0.00,0.00,0.00
Raúl,252,4,102057.jpg,2021-22,102057,75,75,101,2630,6,5,11,32,0,0,0,5,2,0,11,266,470.8,506.7,746.0,171.2,0,0.00,0.00,0.00,0.00
Sessegnon,579,2,184349.jpg,2021-22,184349,45,44,56,1046,0,3,6,11,0,0,0,2,0,0,3,231,171.0,204.9,137.0,51.3,0,0.00,0.00,0.00,0.00
Broadhead,262,3,173818.jpg,2021-22,173818,45,45,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0.00,0.00,0.00,0.00
Delap,268,4,463034.jpg,2021-22,463034,45,45,1,8,0,0,0,0,0,0,0,0,0,0,0,2,0.0,0.0,2.0,0.1,0,0.00,0.00,0.00,0.00
Hutchinson,274,3,503301.jpg,2021-22,503301,45,45,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0.00,0.00,0.00,0.00
Johnson,275,2,222018.jpg,2021-22,222018,40,39,48,1397,1,0,3,18,0,0,0,1,0,0,1,235,307.2,176.4,39.0,52.3,0,0.00,0.00,0.00,0.00
Slicker,280,1,434044.jpg,2021-22,434044,40,40,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0.00,0.00,0.00,0.00
Tuanzebe,282,2,180804.jpg,2021-22,180804,45,44,14,505,0,0,1,10,0,0,0,1,0,0,0,86,71.2,1.1,43.0,11.5,0,0.00,0.00,0.00,0.00
Phillips,359,3,155405.jpg,2021-22,155405,50,47,39,1594,0,1,3,25,0,0,0,4,0,0,1,209,270.8,151.0,99.0,52.4,0,0.00,0.00,0.00,0.00
J.Ayew,192,3,80146.jpg,2021-22,80146,60,58,77,2012,3,4,9,31,0,0,0,2,0,0,3,281,349.2,361.3,491.0,120.1,0,0.00,0.00,0.00,0.00
Edouard,198,4,199670.jpg,2021-22,199670,65,60,87,1554,6,4,9,19,0,0,0,4,0,0,9,280,389.8,265.7,618.0,127.6,0,0.00,0.00,0.00,0.00
B.Soumaré,285,3,225902.jpg,2021-22,225902,50,48,36,1095,0,1,2,27,0,0,0,0,0,0,1,153,142.6,98.6,40.0,28.1,0,0.00,0.00,0.00,0.00
Choudhury,287,3,197469.jpg,2021-22,197469,45,44,8,284,0,0,1,4,0,0,0,1,0,0,0,41,43.0,2.8,6.0,5.3,0,0.00,0.00,0.00,0.00
Coady,288,2,94147.jpg,2021-22,94147,45,47,138,3361,4,0,11,43,0,0,0,4,0,0,10,688,781.0,45.4,202.0,103.2,0,0.00,0.00,0.00,0.00
Daka,289,4,245419.jpg,2021-22,245419,75,70,70,1152,5,3,3,20,0,0,0,2,0,0,8,216,287.8,166.2,460.0,90.9,0,0.00,0.00,0.00,0.00
Justin,295,2,220627.jpg,2021-22,220627,50,49,29,996,0,0,2,13,0,0,0,0,0,0,1,167,190.0,136.2,97.0,42.5,0,0.00,0.00,0.00,0.00
McAteer,299,3,461587.jpg,2021-22,461587,45,45,1,2,0,0,0,0,0,0,0,0,0,0,0,3,0.0,0.0,0.0,0.0,0,0.00,0.00,0.00,0.00
Ndidi,300,3,203341.jpg,2021-22,203341,50,48,41,1617,0,1,5,26,0,0,0,4,0,0,0,240,322.0,66.0,179.0,57.0,0,0.00,0.00,0.00,0.00
Ricardo,302,2,111931.jpg,2021-22,111931,55,52,35,990,1,3,1,20,0,0,0,3,0,0,3,202,274.8,139.6,122.0,53.7,0,0.00,0.00,0.00,0.00
Thomas,305,2,244619.jpg,2021-22,244619,45,43,50,1911,0,1,5,35,0,0,0,2,0,0,1,349,406.2,198.5,59.0,66.6,0,0.00,0.00,0.00,0.00
Vardy,306,4,101668.jpg,2021-22,101668,105,103,133,1801,15,3,4,27,1,0,0,2,0,0,24,480,599.8,229.5,775.0,159.6,0,0.00,0.00,0.00,0.00
Vestergaard,307,2,93100.jpg,2021-22,93100,50,47,11,563,0,0,1,16,0,0,0,2,0,0,0,115,159.2,15.2,15.0,19.0,0,0.00,0.00,0.00,0.00
Ward,308,1,95463.jpg,2021-22,95463,40,40,3,90,0,0,0,1,0,0,0,0,0,4,0,17,32.4,0.0,0.0,3.2,0,0.00,0.00,0.00,0.00
Winks,309,3,157668.jpg,2021-22,157668,45,44,33,904,0,2,1,15,0,0,0,2,0,0,1,175,168.6,198.6,20.0,38.8,0,0.00,0.00,0.00,0.00
Skipp,501,3,209042.jpg,2021-22,209042,45,44,34,1346,0,0,8,13,0,0,0,6,0,0,0,180,183.8,151.5,39.0,37.4,0,0.00,0.00,0.00,0.00
Nelson,616,2,501770.jpg,2021-22,501770,40,40,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0.00,0.00,0.00,0.00
A.Becker,310,1,116535.jpg,2021-22,116535,60,61,176,3240,0,1,20,24,1,0,0,0,0,75,15,782,721.4,10.0,0.0,73.1,0,0.00,0.00,0.00,0.00
Alexander-Arnold,311,2,169187.jpg,2021-22,169187,75,84,208,2853,2,12,18,22,0,0,0,2,0,0,32,864,865.2,1449.1,515.0,283.2,0,0.00,0.00,0.00,0.00
Bradley,313,2,492777.jpg,2021-22,492777,40,40,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0.00,0.00,0.00,0.00
Diogo J.,317,3,194634.jpg,2021-22,194634,75,83,175,2357,15,7,14,19,0,0,0,3,0,0,8,483,736.8,538.2,1379.0,264.5,0,0.00,0.00,0.00,0.00
Elliott,319,3,444884.jpg,2021-22,444884,55,53,12,344,0,0,2,2,0,0,0,0,0,0,0,52,43.2,133.5,102.0,27.9,0,0.00,0.00,0.00,0.00
Gomez,322,2,171287.jpg,2021-22,171287,50,47,22,330,0,1,2,3,0,0,0,2,0,0,2,92,76.6,64.0,13.0,15.4,0,0.00,0.00,0.00,0.00
Jones,324,3,206915.jpg,2021-22,206915,50,50,40,849,1,1,4,9,0,0,0,0,0,0,3,177,156.4,179.7,171.0,50.8,0,0.00,0.00,0.00,0.00
Kelleher,325,1,200720.jpg,2021-22,200720,45,43,8,180,0,0,1,2,0,0,0,0,0,6,0,52,46.2,0.0,0.0,4.6,0,0.00,0.00,0.00,0.00
Konaté,326,2,204716.jpg,2021-22,204716,55,51,33,990,0,0,4,10,0,0,0,2,0,0,0,208,213.4,21.0,20.0,25.4,0,0.00,0.00,0.00,0.00
Luis Díaz,327,3,244731.jpg,2021-22,244731,80,81,64,957,4,3,6,4,0,0,0,0,0,0,6,227,289.4,288.0,578.0,115.7,0,0.00,0.00,0.00,0.00
M.Salah,328,3,118748.jpg,2021-22,118748,125,131,265,2758,23,14,17,22,0,0,1,1,0,0,29,756,1241.0,875.9,2230.0,434.8,0,0.00,0.00,0.00,0.00
Mac Allister,329,3,243016.jpg,2021-22,243016,55,51,93,2112,5,2,6,29,0,0,1,4,0,0,8,398,509.6,490.7,550.0,154.9,0,0.00,0.00,0.00,0.00
Morton,331,3,440148.jpg,2021-22,440148,45,45,1,65,0,0,0,1,0,0,0,1,0,0,0,4,2.8,2.4,0.0,0.6,0,0.00,0.00,0.00,0.00
N.Phillips,332,2,197464.jpg,2021-22,197464,45,42,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0.00,0.00,0.00,0.00
Quansah,333,2,441428.jpg,2021-22,441428,40,40,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0.00,0.00,0.00,0.00
R.Williams,334,2,219937.jpg,2021-22,219937,45,44,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0.00,0.00,0.00,0.00
Robertson,335,2,122798.jpg,2021-22,122798,70,73,186,2537,3,11,17,20,0,0,0,5,1,0,23,770,708.2,900.7,372.0,198.3,0,0.00,0.00,0.00,0.00
Tsimikas,337,2,214285.jpg,2021-22,214285,40,37,42,874,0,2,4,6,0,0,0,3,0,0,2,202,214.4,401.1,141.0,75.8,0,0.00,0.00,0.00,0.00
Virgil,339,2,97032.jpg,2021-22,97032,65,68,183,3060,3,3,21,21,0,0,0,3,0,0,13,803,726.4,150.3,455.0,133.1,0,0.00,0.00,0.00,0.00
Aké,341,2,126184.jpg,2021-22,126184,50,47,54,919,2,0,5,3,0,0,0,0,0,0,0,234,245.0,58.9,75.0,37.9,0,0.00,0.00,0.00,0.00
Bernardo,342,3,165809.jpg,2021-22,165809,70,70,155,2856,8,8,16,23,0,0,0,6,0,0,15,663,739.4,876.1,958.0,257.9,0,0.00,0.00,0.00,0.00
Carson,344,1,17601.jpg,2021-22,17601,40,39,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0.00,0.00,0.00,0.00
De Bruyne,345,3,61366.jpg,2021-22,61366,120,121,196,2196,15,8,13,22,0,0,0,2,0,0,33,732,1005.8,1222.0,880.0,311.0,0,0.00,0.00,0.00,0.00
Ederson M.,347,1,121160.jpg,2021-22,121160,60,62,155,3330,0,0,20,26,0,0,0,3,0,60,4,701,561.2,0.0,0.0,56.1,0,0.00,0.00,0.00,0.00
Foden,348,3,209244.jpg,2021-22,209244,80,79,137,2125,9,6,13,16,0,0,0,1,0,0,11,483,580.8,716.4,954.0,225.5,0,0.00,0.00,0.00,0.00
Grealish,349,3,114283.jpg,2021-22,114283,80,75,86,1910,3,3,15,8,0,0,0,3,0,0,2,359,394.4,730.6,923.0,204.8,0,0.00,0.00,0.00,0.00
João Cancelo,353,2,121145.jpg,2021-22,121145,60,72,201,3227,1,11,19,25,0,0,0,7,0,0,27,829,796.0,786.9,851.0,243.6,0,0.00,0.00,0.00,0.00
Kovačić,354,3,91651.jpg,2021-22,91651,50,49,76,1552,2,5,8,11,0,0,0,4,0,0,7,348,409.6,407.4,198.0,101.5,0,0.00,0.00,0.00,0.00
McAtee,357,3,432714.jpg,2021-22,432714,45,44,2,18,0,0,0,0,0,0,0,0,0,0,0,3,0.0,0.2,0.0,0.0,0,0.00,0.00,0.00,0.00
Rodrigo,360,3,220566.jpg,2021-22,220566,55,55,127,2884,7,2,17,22,0,0,0,5,0,0,9,618,758.2,541.4,444.0,174.8,0,0.00,0.00,0.00,0.00
Rúben,361,2,171314.jpg,2021-22,171314,60,62,141,2401,2,5,14,18,0,0,0,5,0,0,12,622,581.2,225.2,268.0,107.6,0,0.00,0.00,0.00,0.00
Stones,362,2,97299.jpg,2021-22,97299,55,52,70,1117,1,0,9,6,0,0,0,0,0,0,4,290,219.8,79.7,145.0,44.4,0,0.00,0.00,0.00,0.00
Walker,363,2,58621.jpg,2021-22,58621,55,54,85,1755,0,2,10,14,0,0,0,1,0,0,5,403,274.2,247.8,110.0,63.2,0,0.00,0.00,0.00,0.00
Aït-Nouri,533,2,448514.jpg,2021-22,448514,45,41,87,1826,1,4,7,26,0,0,0,4,0,0,10,367,390.8,323.2,174.0,89.1,0,0.00,0.00,0.00,0.00
Chiquinho,537,3,510363.jpg,2021-22,510363,55,55,20,203,0,3,0,5,0,0,0,0,0,0,2,67,99.4,83.4,118.0,30.1,0,0.00,0.00,0.00,0.00
Cundle,540,3,245923.jpg,2021-22,245923,45,44,7,179,0,0,1,1,0,0,0,0,0,0,0,32,17.0,32.0,2.0,5.1,0,0.00,0.00,0.00,0.00
Dawson,542,2,60232.jpg,2021-22,60232,50,49,90,2752,2,3,6,43,0,0,0,4,1,0,1,466,712.0,62.4,389.0,116.6,0,0.00,0.00,0.00,0.00
Doherty,543,2,87835.jpg,2021-22,87835,50,45,67,871,2,5,3,11,0,0,0,0,0,0,8,255,279.6,224.4,291.0,79.6,0,0.00,0.00,0.00,0.00
Doyle,544,3,220394.jpg,2021-22,220394,45,45,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0.00,0.00,0.00,0.00
Fábio Silva,545,4,449988.jpg,2021-22,449988,60,56,30,562,0,1,0,7,0,0,0,0,0,0,0,43,21.0,48.3,262.0,32.0,0,0.00,0.00,0.00,0.00
H.Bueno,549,2,490721.jpg,2021-22,490721,40,40,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0.00,0.00,0.00,0.00
Hee Chan,550,3,184754.jpg,2021-22,184754,55,54,81,1811,5,1,7,22,0,0,0,2,0,0,11,288,322.2,268.3,481.0,106.7,0,0.00,0.00,0.00,0.00
Hoever,552,2,441271.jpg,2021-22,441271,40,39,14,306,0,0,1,5,0,0,0,1,0,0,0,56,42.6,22.1,8.0,7.1,0,0.00,0.00,0.00,0.00
José Sá,554,1,149065.jpg,2021-22,149065,50,52,146,3285,0,1,11,40,1,0,0,3,0,121,11,722,947.0,30.0,0.0,97.5,0,0.00,0.00,0.00,0.00
Mosquera,558,2,501837.jpg,2021-22,501837,45,44,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0.00,0.00,0.00,0.00
N.Semedo,559,2,200402.jpg,2021-22,200402,50,48,94,2131,0,1,9,18,0,0,0,1,0,0,9,412,346.2,289.3,266.0,90.3,0,0.00,0.00,0.00,0.00
Podence,562,3,200600.jpg,2021-22,200600,55,55,70,1475,2,3,9,12,0,0,0,2,0,0,2,257,328.6,493.0,459.0,128.2,0,0.00,0.00,0.00,0.00
Toti,567,2,510362.jpg,2021-22,510362,45,44,6,360,0,0,0,6,0,0,0,1,0,0,0,52,87.0,4.5,28.0,12.0,0,0.00,0.00,0.00,0.00
Hudson-Odoi,434,3,209046.jpg,2021-22,209046,55,53,49,958,1,4,6,8,0,0,0,1,0,0,1,163,175.4,326.9,326.0,82.7,0,0.00,0.00,0.00,0.00
N.Williams,437,2,215136.jpg,2021-22,215136,40,38,4,7,0,1,0,0,0,0,0,0,0,0,0,17,18.2,11.1,2.0,3.1,0,0.00,0.00,0.00,0.00
Omobamidele,440,2,466404.jpg,2021-22,466404,40,39,14,381,1,0,0,9,0,0,0,1,0,0,3,74,126.4,5.7,35.0,16.8,0,0.00,0.00,0.00,0.00
Wood,447,4,60689.jpg,2021-22,60689,70,63,91,2694,5,0,6,41,0,0,0,1,0,0,8,228,274.8,265.4,784.0,130.5,0,0.00,0.00,0.00,0.00
Ward-Prowse,531,3,101178.jpg,2021-22,101178,65,64,159,3215,10,5,7,65,0,0,0,3,1,0,21,769,970.0,1170.6,413.0,255.5,0,0.00,0.00,0.00,0.00
Ramsdale,14,1,225321.jpg,2021-22,225321,45,51,135,3060,0,0,12,39,0,0,0,1,0,90,14,641,690.2,1.0,0.0,69.0,0,0.00,0.00,0.00,0.00
Archer,27,4,433979.jpg,2021-22,433979,45,45,3,24,0,0,0,0,0,0,0,0,0,0,0,3,0.0,0.8,18.0,1.6,0,0.00,0.00,0.00,0.00
Fraser,397,3,90105.jpg,2021-22,90105,55,51,78,1459,2,5,5,23,0,0,0,3,0,0,8,263,250.2,428.1,324.0,99.2,0,0.00,0.00,0.00,0.00
Armstrong,453,4,155511.jpg,2021-22,155511,60,57,57,1409,2,3,4,31,0,0,0,1,0,0,3,150,179.2,180.2,575.0,92.7,0,0.00,0.00,0.00,0.00
Bednarek,455,2,171771.jpg,2021-22,171771,45,44,94,2629,4,0,7,52,1,0,0,10,0,0,15,499,699.6,88.1,321.0,111.2,0,0.00,0.00,0.00,0.00
Edozie,459,3,490503.jpg,2021-22,490503,50,47,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0.00,0.00,0.00,0.00
Lallana,463,3,39155.jpg,2021-22,39155,55,53,44,1559,0,1,6,20,0,0,0,4,0,0,0,240,209.4,162.9,173.0,54.6,0,0.00,0.00,0.00,0.00
McCarthy,469,1,58376.jpg,2021-22,58376,45,43,55,1530,0,0,5,27,0,0,0,1,0,44,3,286,334.4,10.0,0.0,34.5,0,0.00,0.00,0.00,0.00
Smallbone,471,3,214466.jpg,2021-22,214466,45,45,5,132,0,0,0,5,0,0,0,0,0,0,0,25,7.2,15.7,8.0,3.1,0,0.00,0.00,0.00,0.00
Stephens,472,2,88900.jpg,2021-22,88900,45,44,12,810,0,0,1,19,0,0,0,3,0,0,0,135,192.8,48.2,6.0,24.8,0,0.00,0.00,0.00,0.00
Taylor,475,2,103914.jpg,2021-22,103914,45,44,78,2730,0,3,5,48,0,0,0,3,0,0,8,454,565.0,341.8,52.0,95.9,0,0.00,0.00,0.00,0.00
Walker-Peters,476,2,158534.jpg,2021-22,158534,50,48,82,2630,1,3,6,49,0,0,0,5,0,0,7,481,481.8,376.9,425.0,128.0,0,0.00,0.00,0.00,0.00
Cornet,515,3,149519.jpg,2021-22,149519,60,58,104,1764,9,2,5,24,0,0,1,2,0,0,9,242,434.6,260.4,620.0,131.5,0,0.00,0.00,0.00,0.00
Dibling,608,3,496661.jpg,2021-22,496661,45,45,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0.00,0.00,0.00,0.00
Austin,479,1,214572.jpg,2021-22,214572,40,40,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0.00,0.00,0.00,0.00
Bentancur,480,3,202993.jpg,2021-22,202993,50,49,52,1360,0,4,9,12,0,0,0,5,0,0,4,266,322.8,244.8,122.0,68.9,0,0.00,0.00,0.00,0.00
Bissouma,482,3,227127.jpg,2021-22,227127,45,44,66,2110,1,2,7,28,0,0,0,10,0,0,9,351,429.2,169.3,126.0,72.4,0,0.00,0.00,0.00,0.00
Bryan,483,3,436234.jpg,2021-22,436234,60,57,9,86,0,0,0,1,0,0,0,0,0,0,0,32,22.8,37.3,25.0,8.5,0,0.00,0.00,0.00,0.00
Davies,484,2,115556.jpg,2021-22,115556,45,45,105,2537,1,2,12,30,0,0,0,6,0,0,3,490,501.4,203.5,254.0,96.2,0,0.00,0.00,0.00,0.00
Devine,485,3,496179.jpg,2021-22,496179,45,45,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0.00,0.00,0.00,0.00
E.Royal,487,2,241157.jpg,2021-22,241157,50,46,102,2282,1,1,10,26,0,0,0,5,0,0,8,489,463.0,448.9,298.0,121.1,0,0.00,0.00,0.00,0.00
Forster,488,1,40383.jpg,2021-22,40383,45,44,57,1710,0,0,3,35,0,0,0,1,0,68,6,330,559.8,0.0,0.0,56.2,0,0.00,0.00,0.00,0.00
Gray,489,3,547701.jpg,2021-22,547701,45,45,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0.00,0.00,0.00,0.00
Højbjerg,490,3,132015.jpg,2021-22,132015,50,48,109,3196,2,3,16,34,0,0,0,3,0,0,6,616,716.0,439.2,323.0,147.9,0,0.00,0.00,0.00,0.00
Kulusevski,492,3,445044.jpg,2021-22,445044,60,63,99,1259,5,9,9,11,0,0,0,3,0,0,8,343,425.2,368.7,442.0,123.3,0,0.00,0.00,0.00,0.00
Lo Celso,493,3,200826.jpg,2021-22,200826,60,59,11,231,0,0,0,5,0,0,0,0,0,0,0,41,33.4,77.6,59.0,16.8,0,0.00,0.00,0.00,0.00
Maddison,494,3,172780.jpg,2021-22,172780,70,69,181,2454,12,11,5,41,0,0,0,3,0,0,24,637,827.4,706.2,770.0,230.2,0,0.00,0.00,0.00,0.00
Reguilón,496,2,199249.jpg,2021-22,199249,50,50,104,1914,2,4,9,25,0,0,0,4,0,0,9,438,468.8,459.9,362.0,129.3,0,0.00,0.00,0.00,0.00
Richarlison,497,4,212319.jpg,2021-22,212319,75,76,125,2522,10,6,7,46,0,0,0,9,0,0,19,413,651.4,383.7,1010.0,203.9,0,0.00,0.00,0.00,0.00
Romero,498,2,221632.jpg,2021-22,221632,50,48,63,1844,1,0,5,25,0,0,0,8,0,0,10,385,498.8,98.9,102.0,69.9,0,0.00,0.00,0.00,0.00
Scarlett,500,4,490145.jpg,2021-22,490145,45,45,1,3,0,0,0,0,0,0,0,0,0,0,0,4,1.0,0.0,0.0,0.1,0,0.00,0.00,0.00,0.00
Son,503,3,85971.jpg,2021-22,85971,100,112,258,3009,23,10,18,30,0,0,0,2,0,0,27,819,1201.8,1051.5,1296.0,355.4,0,0.00,0.00,0.00,0.00
Werner,509,3,165153.jpg,2021-22,165153,90,85,62,1278,4,2,5,17,0,0,0,1,0,0,5,175,207.6,153.1,773.0,112.7,0,0.00,0.00,0.00,0.00
Wan-Bissaka,388,2,214590.jpg,2021-22,214590,55,51,41,1793,0,0,3,35,0,0,0,2,0,0,3,329,371.8,237.0,123.0,73.3,0,0.00,0.00,0.00,0.00
Antonio,512,4,57531.jpg,2021-22,57531,75,73,140,2975,10,10,7,43,0,0,1,6,1,0,14,441,649.2,615.6,1274.0,252.7,0,0.00,0.00,0.00,0.00
Areola,513,1,84182.jpg,2021-22,84182,50,47,2,90,0,0,0,1,0,0,0,0,0,2,0,11,20.4,0.0,0.0,2.0,0,0.00,0.00,0.00,0.00
Bowen,514,3,178186.jpg,2021-22,178186,65,69,206,2987,12,17,8,46,0,0,0,6,0,0,24,586,822.2,627.2,1223.0,267.4,0,0.00,0.00,0.00,0.00
Coufal,516,2,164555.jpg,2021-22,164555,50,47,70,2207,0,4,6,36,1,0,0,3,1,0,3,384,433.2,359.9,167.0,95.8,0,0.00,0.00,0.00,0.00
Cresswell,517,2,55459.jpg,2021-22,55459,55,54,115,2726,2,4,7,38,0,0,0,3,0,0,17,578,589.2,545.7,187.0,132.4,0,0.00,0.00,0.00,0.00
Emerson,520,2,109533.jpg,2021-22,109533,45,45,1,4,0,0,0,0,0,0,0,0,0,0,0,3,0.0,0.1,2.0,0.2,0,0.00,0.00,0.00,0.00
Fabianski,521,1,37096.jpg,2021-22,37096,50,50,136,3330,0,0,8,50,0,3,0,2,0,114,9,661,918.6,0.0,0.0,91.8,0,0.00,0.00,0.00,0.00
Ings,523,4,84939.jpg,2021-22,84939,80,77,106,1891,7,6,10,26,0,0,0,4,0,0,12,344,448.6,210.9,749.0,140.3,0,0.00,0.00,0.00,0.00
Kilman,524,2,214048.jpg,2021-22,214048,45,45,106,2688,1,1,10,25,0,0,0,3,0,0,5,536,587.8,68.8,207.0,86.5,0,0.00,0.00,0.00,0.00
Mavropanos,528,2,233963.jpg,2021-22,233963,45,45,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0.00,0.00,0.00,0.00
