WEB_NAME,PLAYER_ID,POS_ID,PHOTO,SEASON_NAME,ELEMENT_CODE,START_COST,END_COST,TOTAL_POINTS,MINUTES,GOALS_SCORED,ASSISTS,CLEAN_SHEETS,GOALS_CONCEDED,OWN_GOALS,PENALTIES_SAVED,PENALTIES_MISSED,YELLOW_CARDS,RED_CARDS,SAVES,BONUS,BPS,INFLUENCE,CREATIVITY,THREAT,ICT_INDEX,STARTS,EXPECTED_GOALS,EXPECTED_ASSISTS,EXPECTED_GOAL_INVOLVEMENTS,EXPECTED_GOALS_CONCEDED
O'Shea,630,2,216616.jpg,2020-21,216616,45,42,41,2099,0,0,3,51,0,0,0,3,0,0,1,288,439.8,71.2,44.0,55.8,0,0.00,0.00,0.00,0.00
J.Ayew,192,3,80146.jpg,2020-21,80146,60,56,70,2086,1,4,6,42,0,0,0,4,0,0,2,216,278.6,238.6,451.0,96.6,0,0.00,0.00,0.00,0.00
Choudhury,287,3,197469.jpg,2020-21,197469,50,46,14,311,0,0,2,2,0,0,0,1,0,0,0,59,34.0,13.5,29.0,7.6,0,0.00,0.00,0.00,0.00
Coady,288,2,94147.jpg,2020-21,94147,50,49,106,3303,1,0,10,51,0,0,0,5,0,0,7,606,692.2,40.1,85.0,82.0,0,0.00,0.00,0.00,0.00
De Cordova-Reid,290,3,96994.jpg,2020-21,96994,55,53,88,2367,5,3,9,32,0,0,0,7,0,0,6,343,384.8,254.1,503.0,114.1,0,0.00,0.00,0.00,0.00
Justin,295,2,220627.jpg,2020-21,220627,45,48,101,2070,2,2,9,25,0,0,0,4,0,0,13,447,472.2,290.7,195.0,96.0,0,0.00,0.00,0.00,0.00
Ndidi,300,3,203341.jpg,2020-21,203341,50,48,79,2175,1,4,7,31,0,0,0,6,0,0,11,430,549.2,234.5,78.0,86.2,0,0.00,0.00,0.00,0.00
Ricardo,302,2,111931.jpg,2020-21,111931,60,59,27,954,0,1,2,19,0,0,0,3,0,0,0,152,183.4,162.4,144.0,48.9,0,0.00,0.00,0.00,0.00
Thomas,305,2,244619.jpg,2020-21,244619,45,41,26,968,1,0,1,18,0,0,0,2,0,0,0,132,169.0,111.7,101.0,38.1,0,0.00,0.00,0.00,0.00
Vardy,306,4,101668.jpg,2020-21,101668,100,102,187,2838,15,14,8,44,0,0,1,1,0,0,23,649,819.2,356.6,1306.0,248.3,0,0.00,0.00,0.00,0.00
Vestergaard,307,2,93100.jpg,2020-21,93100,45,47,86,2574,3,1,6,47,0,0,0,3,1,0,4,494,671.8,102.1,294.0,106.7,0,0.00,0.00,0.00,0.00
Ward,308,1,95463.jpg,2020-21,95463,45,43,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0.00,0.00,0.00,0.00
Winks,309,3,157668.jpg,2020-21,157668,55,51,19,856,0,0,1,16,0,0,0,5,0,0,0,124,128.2,77.6,24.0,22.8,0,0.00,0.00,0.00,0.00
Skipp,501,3,209042.jpg,2020-21,209042,45,44,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0.00,0.00,0.00,0.00
A.Becker,310,1,116535.jpg,2020-21,116535,60,60,140,2970,1,0,10,32,0,1,0,1,0,84,13,660,776.4,0.1,17.0,79.4,0,0.00,0.00,0.00,0.00
Alexander-Arnold,311,2,169187.jpg,2020-21,169187,75,78,160,3029,2,8,10,40,0,0,0,2,0,0,26,761,789.6,1238.8,529.0,255.7,0,0.00,0.00,0.00,0.00
Diogo J.,317,3,194634.jpg,2020-21,194634,65,69,86,1106,9,0,4,15,0,0,0,2,0,0,9,228,387.4,188.3,680.0,125.7,0,0.00,0.00,0.00,0.00
Elliott,319,3,444884.jpg,2020-21,444884,45,43,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0.00,0.00,0.00,0.00
Gomez,322,2,171287.jpg,2020-21,171287,55,52,10,589,0,0,0,14,0,0,0,0,0,0,0,94,106.8,18.1,0.0,12.5,0,0.00,0.00,0.00,0.00
Jones,324,3,206915.jpg,2020-21,206915,45,44,50,1169,1,2,5,14,0,0,0,2,0,0,0,226,224.6,233.4,289.0,74.8,0,0.00,0.00,0.00,0.00
Kelleher,325,1,200720.jpg,2020-21,200720,45,45,10,180,0,0,1,1,0,0,0,0,0,6,0,41,57.8,0.0,0.0,5.8,0,0.00,0.00,0.00,0.00
M.Salah,328,3,118748.jpg,2020-21,118748,120,129,231,3077,22,6,11,41,0,0,0,0,0,0,21,657,1056.0,825.7,1980.0,385.8,0,0.00,0.00,0.00,0.00
Mac Allister,329,3,243016.jpg,2020-21,243016,55,53,48,1108,1,1,5,14,0,0,0,1,0,0,3,148,170.6,210.6,235.0,61.5,0,0.00,0.00,0.00,0.00
N.Phillips,332,2,197464.jpg,2020-21,197464,40,42,68,1455,1,1,7,11,0,0,0,2,0,0,1,325,376.4,90.6,132.0,60.1,0,0.00,0.00,0.00,0.00
R.Williams,334,2,219937.jpg,2020-21,219937,40,40,28,659,0,0,3,6,0,0,0,0,0,0,1,135,111.6,29.8,62.0,20.4,0,0.00,0.00,0.00,0.00
Robertson,335,2,122798.jpg,2020-21,122798,70,73,161,3384,1,8,12,42,0,0,0,2,0,0,19,834,754.4,1129.3,359.0,224.5,0,0.00,0.00,0.00,0.00
Tsimikas,337,2,214285.jpg,2020-21,214285,50,49,2,6,0,0,0,0,0,0,0,0,0,0,0,5,0.0,0.1,0.0,0.0,0,0.00,0.00,0.00,0.00
Virgil,339,2,97032.jpg,2020-21,97032,65,62,15,370,1,0,1,11,0,0,0,1,0,0,1,73,82.4,4.8,66.0,15.3,0,0.00,0.00,0.00,0.00
Aké,341,2,126184.jpg,2020-21,126184,55,54,29,797,1,0,3,13,0,0,0,4,0,0,1,150,156.0,46.9,44.0,24.7,0,0.00,0.00,0.00,0.00
Bernardo,342,3,165809.jpg,2020-21,165809,75,74,94,2063,2,7,11,18,0,0,0,5,0,0,9,413,399.6,476.2,463.0,134.1,0,0.00,0.00,0.00,0.00
Carson,344,1,17601.jpg,2020-21,17601,40,39,7,90,0,0,0,3,0,1,0,0,0,2,1,27,37.4,0.0,0.0,3.7,0,0.00,0.00,0.00,0.00
De Bruyne,345,3,61366.jpg,2020-21,61366,115,118,141,1995,6,12,12,17,0,0,1,1,0,0,19,566,760.8,1170.1,914.0,284.7,0,0.00,0.00,0.00,0.00
Ederson M.,347,1,121160.jpg,2020-21,121160,60,61,160,3240,0,1,19,28,0,1,0,3,0,66,3,696,586.0,10.0,0.0,59.6,0,0.00,0.00,0.00,0.00
Foden,348,3,209244.jpg,2020-21,209244,65,61,135,1607,9,8,6,16,0,0,0,0,0,0,17,479,580.8,545.8,734.0,186.0,0,0.00,0.00,0.00,0.00
Grealish,349,3,114283.jpg,2020-21,114283,70,75,135,2183,6,12,12,28,0,0,0,6,0,0,13,531,707.4,1029.6,917.0,265.3,0,0.00,0.00,0.00,0.00
João Cancelo,353,2,121145.jpg,2020-21,121145,55,58,138,2298,2,4,14,21,0,0,0,5,1,0,18,610,569.8,673.0,394.0,163.7,0,0.00,0.00,0.00,0.00
Kovačić,354,3,91651.jpg,2020-21,91651,55,53,54,1809,0,1,9,26,0,0,0,4,0,0,0,332,332.4,384.8,153.0,87.0,0,0.00,0.00,0.00,0.00
Rodrigo,360,3,220566.jpg,2020-21,220566,55,53,91,2747,2,2,13,27,0,0,0,6,0,0,5,531,640.6,546.3,335.0,152.4,0,0.00,0.00,0.00,0.00
Rúben,361,2,171314.jpg,2020-21,171314,55,59,142,2843,1,1,17,21,1,0,0,4,0,0,12,656,651.6,91.0,218.0,96.3,0,0.00,0.00,0.00,0.00
Stones,362,2,97299.jpg,2020-21,97299,50,51,128,1933,4,0,14,12,0,0,0,0,1,0,11,531,520.0,79.8,192.0,79.0,0,0.00,0.00,0.00,0.00
Walker,363,2,58621.jpg,2020-21,58621,60,61,91,1944,1,1,9,20,0,0,0,1,0,0,7,410,332.2,200.9,88.0,62.1,0,0.00,0.00,0.00,0.00
Johnstone,204,1,101982.jpg,2020-21,101982,45,46,140,3330,0,1,6,74,0,1,0,1,0,166,19,768,1213.6,10.0,0.0,122.4,0,0.00,0.00,0.00,0.00
Aït-Nouri,533,2,448514.jpg,2020-21,448514,50,50,54,1400,1,1,3,23,0,0,0,1,0,0,6,264,243.2,234.5,196.0,67.4,0,0.00,0.00,0.00,0.00
Cundle,540,3,245923.jpg,2020-21,245923,45,45,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0.00,0.00,0.00,0.00
Dawson,542,2,60232.jpg,2020-21,60232,45,45,75,1925,3,0,7,25,2,0,0,3,1,0,3,336,433.6,30.2,219.0,68.4,0,0.00,0.00,0.00,0.00
Doherty,543,2,87835.jpg,2020-21,87835,60,56,47,1238,0,2,4,15,0,0,0,2,1,0,4,222,257.2,182.4,79.0,52.0,0,0.00,0.00,0.00,0.00
Doyle,544,3,220394.jpg,2020-21,220394,45,44,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0.00,0.00,0.00,0.00
Fábio Silva,545,4,449988.jpg,2020-21,449988,55,52,72,1352,4,3,0,29,0,0,0,2,0,0,5,198,238.2,166.1,758.0,114.9,0,0.00,0.00,0.00,0.00
H.Bueno,549,2,490721.jpg,2020-21,490721,40,40,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0.00,0.00,0.00,0.00
Hoever,552,2,441271.jpg,2020-21,441271,45,44,13,573,0,0,0,11,0,0,0,1,0,0,0,80,100.4,59.7,26.0,18.7,0,0.00,0.00,0.00,0.00
Mario Jr.,557,3,151086.jpg,2020-21,151086,45,45,55,1696,1,1,3,27,0,0,0,5,0,0,3,267,294.0,169.5,134.0,59.9,0,0.00,0.00,0.00,0.00
N.Semedo,559,2,200402.jpg,2020-21,200402,55,51,109,2983,1,3,9,45,1,0,0,5,0,0,11,548,595.2,412.9,297.0,130.7,0,0.00,0.00,0.00,0.00
Podence,562,3,200600.jpg,2020-21,200600,55,53,75,1661,3,2,8,24,0,0,0,3,0,0,5,240,285.6,322.0,456.0,106.2,0,0.00,0.00,0.00,0.00
Hudson-Odoi,434,3,209046.jpg,2020-21,209046,60,57,59,1050,2,3,6,5,0,0,0,0,0,0,2,239,291.8,471.5,336.0,109.9,0,0.00,0.00,0.00,0.00
N.Williams,437,2,215136.jpg,2020-21,215136,40,38,11,247,0,0,1,1,0,0,0,1,0,0,0,51,42.0,47.8,34.0,12.2,0,0.00,0.00,0.00,0.00
Wood,447,4,60689.jpg,2020-21,60689,65,66,138,2741,12,3,9,43,0,0,0,0,0,0,16,395,595.8,323.2,1129.0,204.0,0,0.00,0.00,0.00,0.00
Ward-Prowse,531,3,101178.jpg,2020-21,101178,60,59,156,3420,8,7,9,68,0,0,1,5,0,0,17,772,940.0,971.2,355.0,226.5,0,0.00,0.00,0.00,0.00
Ramsdale,14,1,225321.jpg,2020-21,225321,50,46,123,3420,0,0,5,63,0,0,0,1,0,146,12,685,1023.0,20.0,4.0,104.7,0,0.00,0.00,0.00,0.00
Fraser,397,3,90105.jpg,2020-21,90105,60,56,39,922,0,4,4,18,0,0,0,0,1,0,0,154,142.8,395.0,165.0,70.1,0,0.00,0.00,0.00,0.00
Bednarek,455,2,171771.jpg,2020-21,171771,45,47,94,3100,1,1,9,62,1,0,0,5,1,0,11,584,692.0,75.0,164.0,93.1,0,0.00,0.00,0.00,0.00
Bree,457,2,184386.jpg,2020-21,184386,45,45,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0.00,0.00,0.00,0.00
Harwood-Bellis,461,2,245719.jpg,2020-21,245719,40,40,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0.00,0.00,0.00,0.00
Lallana,463,3,39155.jpg,2020-21,39155,65,62,58,1584,1,1,5,18,0,0,0,0,0,0,2,265,255.2,355.7,302.0,91.0,0,0.00,0.00,0.00,0.00
McCarthy,469,1,58376.jpg,2020-21,58376,45,44,94,2700,0,0,7,57,0,0,0,2,0,93,8,527,741.2,0.0,0.0,74.0,0,0.00,0.00,0.00,0.00
Smallbone,471,3,214466.jpg,2020-21,214466,45,43,5,171,0,0,0,5,0,0,0,0,0,0,0,17,16.8,7.4,9.0,3.3,0,0.00,0.00,0.00,0.00
Stephens,472,2,88900.jpg,2020-21,88900,50,46,41,1537,0,0,4,39,0,0,0,2,0,0,6,288,351.0,85.6,104.0,54.2,0,0.00,0.00,0.00,0.00
Taylor,475,2,103914.jpg,2020-21,103914,45,44,83,2425,0,2,8,42,0,0,0,1,0,0,5,451,494.4,248.5,52.0,79.5,0,0.00,0.00,0.00,0.00
Walker-Peters,476,2,158534.jpg,2020-21,158534,45,47,93,2646,0,3,9,41,0,0,0,4,0,0,7,498,497.6,262.2,316.0,107.5,0,0.00,0.00,0.00,0.00
Bissouma,482,3,227127.jpg,2020-21,227127,45,44,77,3112,1,0,11,42,0,0,0,8,1,0,2,487,523.6,295.5,196.0,101.1,0,0.00,0.00,0.00,0.00
Davies,484,2,115556.jpg,2020-21,115556,50,45,52,1340,0,2,4,16,0,0,0,1,0,0,1,253,232.8,136.8,65.0,43.4,0,0.00,0.00,0.00,0.00
Devine,485,3,496179.jpg,2020-21,496179,45,44,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0.00,0.00,0.00,0.00
Forster,488,1,40383.jpg,2020-21,40383,40,40,30,720,0,0,2,11,0,1,0,0,0,20,0,147,191.0,0.0,0.0,19.1,0,0.00,0.00,0.00,0.00
Højbjerg,490,3,132015.jpg,2020-21,132015,50,49,107,3420,2,4,12,45,0,0,0,9,0,0,6,578,728.8,308.7,146.0,118.4,0,0.00,0.00,0.00,0.00
Lo Celso,493,3,200826.jpg,2020-21,200826,70,69,35,939,1,1,5,10,0,0,0,5,0,0,0,149,169.2,222.8,155.0,54.3,0,0.00,0.00,0.00,0.00
Maddison,494,3,172780.jpg,2020-21,172780,70,72,133,2093,8,7,10,28,0,0,0,4,0,0,12,473,588.4,770.3,668.0,202.5,0,0.00,0.00,0.00,0.00
Reguilón,496,2,199249.jpg,2020-21,199249,55,55,89,2244,0,6,8,31,1,0,0,5,0,0,4,413,361.2,309.4,253.0,92.5,0,0.00,0.00,0.00,0.00
Richarlison,497,4,212319.jpg,2020-21,212319,80,77,123,2862,7,6,11,38,0,0,0,4,1,0,18,415,576.4,359.7,1147.0,208.3,0,0.00,0.00,0.00,0.00
Scarlett,500,4,490145.jpg,2020-21,490145,45,45,1,1,0,0,0,0,0,0,0,0,0,0,0,3,0.0,0.0,0.0,0.0,0,0.00,0.00,0.00,0.00
Son,503,3,85971.jpg,2020-21,85971,90,96,228,3119,17,11,13,36,0,0,0,0,0,0,26,777,1052.2,1049.9,1046.0,315.2,0,0.00,0.00,0.00,0.00
Werner,509,3,165153.jpg,2020-21,165153,95,92,128,2598,6,12,13,29,0,0,0,2,0,0,7,394,514.8,532.4,1276.0,232.5,0,0.00,0.00,0.00,0.00
Wan-Bissaka,388,2,214590.jpg,2020-21,214590,55,58,144,3060,2,5,13,36,0,0,0,3,0,0,11,729,785.4,498.2,159.0,144.1,0,0.00,0.00,0.00,0.00
Antonio,512,4,57531.jpg,2020-21,57531,65,67,118,1972,10,5,6,25,0,0,0,3,0,0,19,345,517.8,349.1,1038.0,190.1,0,0.00,0.00,0.00,0.00
Areola,513,1,84182.jpg,2020-21,84182,45,45,124,3240,0,0,9,48,0,0,0,2,0,116,9,637,876.2,0.0,0.0,87.4,0,0.00,0.00,0.00,0.00
Bowen,514,3,178186.jpg,2020-21,178186,65,58,141,2556,8,6,9,33,0,0,0,0,0,0,8,434,529.8,493.5,812.0,183.7,0,0.00,0.00,0.00,0.00
Coufal,516,2,164555.jpg,2020-21,164555,45,48,128,3054,0,9,9,43,0,0,0,3,0,0,12,625,693.8,670.9,220.0,158.7,0,0.00,0.00,0.00,0.00
Cresswell,517,2,55459.jpg,2020-21,55459,50,57,153,3170,0,11,11,41,0,0,0,3,0,0,21,730,669.4,898.6,96.0,166.8,0,0.00,0.00,0.00,0.00
Emerson,520,2,109533.jpg,2020-21,109533,50,47,7,88,0,0,1,0,0,0,0,0,0,0,0,24,17.4,7.7,2.0,2.7,0,0.00,0.00,0.00,0.00
Fabianski,521,1,37096.jpg,2020-21,37096,50,50,133,3150,0,0,10,44,0,1,0,2,0,102,11,634,745.2,0.0,0.0,74.4,0,0.00,0.00,0.00,0.00
Foderingham,522,1,82143.jpg,2020-21,82143,45,43,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0.00,0.00,0.00,0.00
Ings,523,4,84939.jpg,2020-21,84939,85,84,131,2172,12,4,6,40,0,0,0,1,0,0,21,464,634.6,300.7,866.0,178.4,0,0.00,0.00,0.00,0.00
Kilman,524,2,214048.jpg,2020-21,214048,40,38,58,1307,0,1,5,11,0,0,0,4,0,0,8,258,249.6,67.4,78.0,39.4,0,0.00,0.00,0.00,0.00
Souček,530,3,215439.jpg,2020-21,215439,50,52,147,3420,10,2,11,47,1,0,0,7,1,0,16,555,889.8,271.1,925.0,208.8,0,0.00,0.00,0.00,0.00
Zouma,532,2,103192.jpg,2020-21,103192,50,53,108,2027,5,0,9,25,0,0,0,3,0,0,6,481,577.8,72.6,339.0,99.0,0,0.00,0.00,0.00,0.00
Summerville,587,3,450070.jpg,2020-21,450070,45,44,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0.00,0.00,0.00,0.00
